s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
PL16055	8538202	chrom10	7465	L_var_07954	6558840	chr4	4264
PL16823	8538353	chrom10	7466	L_var_07971	6941188	chr4	4269
PL16121	8795598	chrom10	7467	L_var_09466	51841245	chr4	4752
PL17400	8845370	chrom10	7468	L_var_09468	51945701	chr4	4753
PL17343	8859590	chrom10	7469	L_var_09470	51965820	chr4	4754
PL16180	8943205	chrom10	7470	L_var_09501	52672946	chr4	4771
PL16252	9347279	chrom10	7471	L_var_08558	24007889	chr4	4450
PL17384	9347902	chrom10	7472	L_var_08890	33558531	chr4	4551
PL16150	9363101	chrom10	7473	L_var_08093	10579853	chr4	4305
PL17427	9396069	chrom10	7474	L_var_08094	10586426	chr4	4306
PL17349	9399489	chrom10	7475	L_var_07973	6996645	chr4	4270
PL16206	9454714	chrom10	7476	L_var_08322	17074505	chr4	4372
PL17978	9510359	chrom10	7477	L_var_08321	17021533	chr4	4371
PL17846	9543475	chrom10	7478	L_var_08320	16973924	chr4	4370
PL17686	9648639	chrom10	7479	L_var_08296	16041141	chr4	4367
PL16145	9754915	chrom10	7480	L_var_08105	10852197	chr4	4312
PL16322	9770532	chrom10	7481	L_var_08103	10832814	chr4	4310
PL16688	9810612	chrom10	7482	L_var_08102	10798518	chr4	4309
PL17852	9859045	chrom10	7483	L_var_08119	11129858	chr4	4314
PL17762	9859128	chrom10	7484	L_var_08118	11129590	chr4	4313
PL17161	9904660	chrom10	7485	L_var_08098	10690066	chr4	4308
PL16211	9930400	chrom10	7486	L_var_08096	10635560	chr4	4307
PL17629	9985651	chrom10	7487	L_var_08123	11257057	chr4	4315
PL16938	10031336	chrom10	7488	L_var_08075	10017983	chr4	4300
PL17430	10080413	chrom10	7489	L_var_08857	32589367	chr4	4538
PL16311	10111793	chrom10	7490	L_var_09038	38578360	chr4	4619
PL16719	10141463	chrom10	7492	L_var_08855	32536240	chr4	4537
PL17735	10179590	chrom10	7493	L_var_08854	32484628	chr4	4536
PL16197	10271559	chrom10	7494	L_var_08852	32396107	chr4	4535
PL16395	10843120	chrom10	7496	L_var_08845	32091682	chr4	4533
PL17115	10879634	chrom10	7497	L_var_09050	38998691	chr4	4623
PL17222	10879654	chrom10	7498	L_var_08847	32122303	chr4	4534
PL17416	10921072	chrom10	7499	L_var_09049	38948399	chr4	4622
PL17807	10924661	chrom10	7500	L_var_09048	38938625	chr4	4621
PL17163	10964731	chrom10	7501	L_var_09047	38918944	chr4	4620
PL17467	11013670	chrom10	7502	L_var_09387	48861981	chr4	4712
PL16488	11024835	chrom10	7503	L_var_09384	48640675	chr4	4711
PL16227	11050798	chrom10	7504	L_var_09383	48608921	chr4	4710
PL16066	11099716	chrom10	7505	L_var_09382	48564732	chr4	4709
PL16171	11158075	chrom10	7506	L_var_07878	3612353	chr4	4242
PL17710	11345045	chrom10	7507	L_var_09347	47361727	chr4	4702
PL17709	11491705	chrom10	7509	L_var_09335	47065026	chr4	4700
PL16155	11528449	chrom10	7510	L_var_09371	48111728	chr4	4708
PL17626	11547913	chrom10	7511	L_var_08181	12786801	chr4	4330
PL16788	11668353	chrom10	7512	L_var_09752	61706742	chr4	4824
PL17854	11755229	chrom10	7513	L_var_09753	61707122	chr4	4825
PL16104	11785797	chrom10	7514	L_var_09754	61722138	chr4	4826
PL17868	11785969	chrom10	7515	L_var_09755	61725091	chr4	4827
PL17072	11812466	chrom10	7516	L_var_09690	59529440	chr4	4812
PL16922	11827583	chrom10	7517	L_var_09689	59515942	chr4	4811
PL16409	11842285	chrom10	7518	L_var_09758	61793391	chr4	4828
PL16421	11847770	chrom10	7519	L_var_09685	59474372	chr4	4810
PL17397	12124675	chrom10	7520	L_var_09328	46883715	chr4	4699
PL16174	12181193	chrom10	7521	L_var_09365	47950156	chr4	4705
PL17591	12530877	chrom10	7522	L_var_09360	47749001	chr4	4704
PL17442	12553336	chrom10	7523	L_var_09079	39662060	chr4	4636
PL16447	12562938	chrom10	7524	L_var_08822	31476794	chr4	4527
PL16044	12642866	chrom10	7526	L_var_09077	39644021	chr4	4635
PL17358	12716696	chrom10	7527	L_var_09076	39595228	chr4	4634
PL16397	12727724	chrom10	7528	L_var_09074	39587874	chr4	4633
PL17834	12744820	chrom10	7529	L_var_08554	23738946	chr4	4449
PL17063	12868070	chrom10	7531	L_var_08514	22417061	chr4	4435
PL16623	12932803	chrom10	7532	L_var_08513	22377313	chr4	4434
PL17856	13003622	chrom10	7533	L_var_08512	22288528	chr4	4433
PL16030	13031732	chrom10	7534	L_var_08586	24866733	chr4	4458
PL16478	13170046	chrom10	7535	L_var_08510	22250703	chr4	4432
PL16217	13214670	chrom10	7537	L_var_08509	22197783	chr4	4431
PL16065	13400040	chrom10	7539	L_var_08507	21944326	chr4	4430
PL16511	13633468	chrom10	7540	L_var_08574	24413415	chr4	4455
PL16639	13650226	chrom10	7541	L_var_08573	24399845	chr4	4454
PL16671	13689010	chrom10	7542	L_var_08500	21782306	chr4	4428
PL16330	13754607	chrom10	7543	L_var_08498	21726967	chr4	4427
PL17130	13808376	chrom10	7544	L_var_08569	24240847	chr4	4453
PL17589	13812137	chrom10	7545	L_var_08490	21592930	chr4	4426
PL17627	13847051	chrom10	7546	L_var_08487	21533429	chr4	4425
PL17840	13848293	chrom10	7547	L_var_08486	21515773	chr4	4424
PL16093	13910860	chrom10	7548	L_var_08485	21489991	chr4	4423
PL17154	14177300	chrom10	7550	L_var_08479	21365114	chr4	4422
PL16859	14207298	chrom10	7551	L_var_08478	21310275	chr4	4421
PL16193	14222654	chrom10	7552	L_var_08477	21305897	chr4	4420
PL16579	14251864	chrom10	7553	L_var_08476	21274047	chr4	4419
PL16791	14251972	chrom10	7554	L_var_08475	21274042	chr4	4418
PL16781	14266461	chrom10	7555	L_var_08366	18281668	chr4	4393
PL17938	14304844	chrom10	7556	L_var_08473	21226461	chr4	4417
PL17378	14309667	chrom10	7557	L_var_08364	18231352	chr4	4392
PL17651	14359614	chrom10	7558	L_var_08363	18176915	chr4	4391
PL16324	14376350	chrom10	7559	L_var_09503	52700410	chr4	4772
PL17347	14377796	chrom10	7560	L_var_09504	52723510	chr4	4773
PL16247	14417435	chrom10	7561	L_var_09506	52861490	chr4	4774
PL16108	14597299	chrom10	7562	L_var_09507	52933578	chr4	4775
PL16520	14613519	chrom10	7563	L_var_09516	53602001	chr4	4777
PL16514	14638626	chrom10	7564	L_var_09512	53443133	chr4	4776
PL17040	15075086	chrom10	7565	L_var_08940	35580448	chr4	4574
PL16932	15077889	chrom10	7566	L_var_08941	35589148	chr4	4575
PL16878	15133144	chrom10	7567	L_var_09088	39832001	chr4	4639
PL17465	15316121	chrom10	7568	L_var_08439	20246214	chr4	4407
PL16168	15327421	chrom10	7569	L_var_08331	17300407	chr4	4378
PL17201	15367112	chrom10	7570	L_var_08333	17347031	chr4	4379
PL16609	15506211	chrom10	7571	L_var_08442	20431424	chr4	4408
PL16466	15659581	chrom10	7572	L_var_09169	42186785	chr4	4663
PL16651	15730704	chrom10	7573	L_var_08722	28974132	chr4	4501
PL17191	15756655	chrom10	7574	L_var_08720	28911196	chr4	4500
PL16288	15789324	chrom10	7575	L_var_08719	28868506	chr4	4499
PL17295	15853180	chrom10	7576	L_var_08168	12447973	chr4	4325
PL17480	15944544	chrom10	7577	L_var_08057	9407335	chr4	4293
PL17353	16046327	chrom10	7578	L_var_08162	12309350	chr4	4323
PL16965	16080445	chrom10	7579	L_var_08052	9328552	chr4	4292
PL16767	16100222	chrom10	7580	L_var_08167	12363588	chr4	4324
PL16515	16207964	chrom10	7581	L_var_08059	9431532	chr4	4294
PL17999	16211937	chrom10	7582	L_var_08060	9439560	chr4	4295
PL16360	16403309	chrom10	7583	L_var_08151	12078174	chr4	4322
PL17038	16443725	chrom10	7584	L_var_08150	12044400	chr4	4321
PL16761	16712602	chrom10	7585	L_var_08064	9791320	chr4	4296
PL17291	16746414	chrom10	7586	L_var_08065	9822366	chr4	4297
PL16408	16768310	chrom10	7587	L_var_09708	59976788	chr4	4814
PL16398	16803148	chrom10	7588	L_var_08146	11827615	chr4	4319
PL17481	16912336	chrom10	7590	L_var_08142	11770773	chr4	4318
PL16371	16927732	chrom10	7591	L_var_08071	9921588	chr4	4298
PL16695	16953420	chrom10	7592	L_var_08140	11756479	chr4	4317
PL16365	16980173	chrom10	7593	L_var_08074	9984747	chr4	4299
PL17841	16998560	chrom10	7594	L_var_08858	32594210	chr4	4539
PL16717	17022776	chrom10	7595	L_var_08859	32606813	chr4	4540
PL18009	17155612	chrom10	7596	L_var_09033	38386530	chr4	4618
PL16705	17178633	chrom10	7597	L_var_09032	38251424	chr4	4617
PL16741	17322049	chrom10	7598	L_var_08863	32936219	chr4	4541
PL17772	17372521	chrom10	7599	L_var_07907	5054226	chr4	4250
PL17049	17405461	chrom10	7600	L_var_07909	5105427	chr4	4251
PL17351	17424097	chrom10	7601	L_var_07910	5135983	chr4	4252
PL16563	17503688	chrom10	7602	L_var_08007	8315733	chr4	4284
PL16987	17556134	chrom10	7603	L_var_08006	8252775	chr4	4283
PL16098	17566182	chrom10	7604	L_var_07914	5306190	chr4	4253
PL16062	17626918	chrom10	7605	L_var_09413	49998441	chr4	4725
PL16758	17661227	chrom10	7606	L_var_08004	8189998	chr4	4282
PL17104	17865263	chrom10	7607	L_var_07917	5455783	chr4	4254
PL17832	17889281	chrom10	7608	L_var_08003	8077850	chr4	4281
PL16759	18217213	chrom10	7609	L_var_09736	61177654	chr4	4821
PL17019	18313884	chrom10	7610	L_var_07990	7494672	chr4	4276
PL17945	18332881	chrom10	7611	L_var_07989	7472386	chr4	4275
PL17067	18399315	chrom10	7612	L_var_07939	6036322	chr4	4256
PL16327	18429291	chrom10	7613	L_var_07986	7398099	chr4	4274
PL17598	18430169	chrom10	7614	L_var_07940	6072973	chr4	4257
PL17578	18449147	chrom10	7615	L_var_08993	37337651	chr4	4605
PL16429	18466857	chrom10	7616	L_var_07943	6104862	chr4	4258
PL17117	18518564	chrom10	7617	L_var_07944	6157682	chr4	4259
PL17241	18525305	chrom10	7618	L_var_07945	6162882	chr4	4260
PL16649	18551722	chrom10	7619	L_var_08982	36895173	chr4	4602
PL16983	18580250	chrom10	7620	L_var_08981	36859037	chr4	4601
PL17175	18587535	chrom10	7621	L_var_08978	36811990	chr4	4600
PL17107	18997078	chrom10	7623	L_var_08975	36573345	chr4	4599
PL18021	19001705	chrom10	7624	L_var_08974	36534990	chr4	4598
PL17229	19083563	chrom10	7625	L_var_08973	36492470	chr4	4597
PL16553	19098691	chrom10	7626	L_var_08266	15320288	chr4	4354
PL16192	19173988	chrom10	7627	L_var_08267	15399909	chr4	4355
PL17137	19424124	chrom10	7628	L_var_09191	42881925	chr4	4669
PL17375	19509217	chrom10	7629	L_var_09192	42989083	chr4	4670
PL16224	19644026	chrom10	7630	L_var_08696	28176251	chr4	4492
PL16712	19776422	chrom10	7631	L_var_09195	43129394	chr4	4671
PL16147	19795046	chrom10	7632	L_var_08688	28038071	chr4	4491
PL16782	19795142	chrom10	7633	L_var_09197	43161511	chr4	4672
PL16971	19856787	chrom10	7634	L_var_08962	36309807	chr4	4590
PL16906	19880405	chrom10	7635	L_var_08964	36332883	chr4	4591
PL16291	19891055	chrom10	7636	L_var_08965	36339539	chr4	4592
PL16536	19900728	chrom10	7637	L_var_08966	36354415	chr4	4593
PL16616	19925122	chrom10	7639	L_var_08967	36392699	chr4	4594
PL17363	19982284	chrom10	7640	L_var_08968	36411227	chr4	4595
PL16754	20023823	chrom10	7641	L_var_08970	36470471	chr4	4596
PL17387	20122565	chrom10	7642	L_var_08559	24047713	chr4	4451
PL16620	20155600	chrom10	7643	L_var_08560	24085628	chr4	4452
PL17993	20213015	chrom10	7644	L_var_09393	49168627	chr4	4716
PL17771	20309986	chrom10	7646	L_var_08425	19846147	chr4	4405
PL17795	20436469	chrom10	7647	L_var_09390	49009419	chr4	4715
PL17193	20571565	chrom10	7648	L_var_09389	48943254	chr4	4714
PL17609	20592969	chrom10	7649	L_var_09388	48876240	chr4	4713
PL16675	20691416	chrom10	7650	L_var_09635	57959483	chr4	4798
PL17555	20817156	chrom10	7651	L_var_08417	19646001	chr4	4404
PL16707	20836749	chrom10	7652	L_var_08319	16900732	chr4	4369
PL16418	20884204	chrom10	7653	L_var_08223	14057371	chr4	4343
PL16661	20912150	chrom10	7654	L_var_08269	15444507	chr4	4356
PL16301	20952759	chrom10	7655	L_var_08270	15484713	chr4	4357
PL17179	21067937	chrom10	7656	L_var_08271	15600790	chr4	4358
PL17463	21111296	chrom10	7657	L_var_08272	15631105	chr4	4360
PL16070	21129763	chrom10	7658	L_var_08711	28562769	chr4	4496
PL16610	21191652	chrom10	7659	L_var_08709	28531054	chr4	4494
PL17456	21263338	chrom10	7660	L_var_08705	28463615	chr4	4493
PL17580	21280458	chrom10	7661	L_var_09185	42737833	chr4	4664
PL17340	21329355	chrom10	7662	L_var_09189	42796834	chr4	4667
PL17324	21423571	chrom10	7663	L_var_09190	42827647	chr4	4668
PL16388	21491189	chrom10	7664	L_var_08293	15982236	chr4	4365
PL17775	21492542	chrom10	7665	L_var_08291	15973710	chr4	4364
PL16765	21519234	chrom10	7666	L_var_08381	18591622	chr4	4402
PL17350	21519579	chrom10	7667	L_var_08379	18584001	chr4	4400
PL17527	21554405	chrom10	7668	L_var_08378	18558884	chr4	4399
PL16628	21598881	chrom10	7669	L_var_08933	35343620	chr4	4569
PL17245	21672487	chrom10	7670	L_var_08934	35399753	chr4	4570
PL16617	21700368	chrom10	7671	L_var_09450	51419478	chr4	4742
PL16130	21744673	chrom10	7672	L_var_09449	51341430	chr4	4741
PL17272	21750171	chrom10	7673	L_var_09443	51202720	chr4	4740
PL17872	21826801	chrom10	7674	L_var_09441	51122135	chr4	4739
PL16954	21991217	chrom10	7675	L_var_09440	50937612	chr4	4738
PL17329	22095939	chrom10	7676	L_var_09438	50814974	chr4	4736
PL17078	22116196	chrom10	7677	L_var_08330	17293059	chr4	4377
PL17196	22122347	chrom10	7678	L_var_08328	17253317	chr4	4375
PL17405	22161537	chrom10	7679	L_var_08327	17218018	chr4	4374
PL17698	22218205	chrom10	7680	L_var_08433	20113850	chr4	4406
PL17003	22229041	chrom10	7681	L_var_08324	17169848	chr4	4373
PL17814	22394970	chrom10	7682	L_var_09005	37614472	chr4	4609
PL17905	22412685	chrom10	7683	L_var_08886	33487715	chr4	4549
PL16794	22597249	chrom10	7685	L_var_08883	33396180	chr4	4548
PL16957	22789788	chrom10	7686	L_var_08880	33279451	chr4	4546
PL16635	22911440	chrom10	7687	L_var_09017	37939937	chr4	4610
PL17703	22943460	chrom10	7688	L_var_08875	33175752	chr4	4545
PL18011	22976151	chrom10	7689	L_var_09097	40008629	chr4	4640
PL16706	23000930	chrom10	7690	L_var_09098	40034132	chr4	4641
PL16652	23032017	chrom10	7691	L_var_08804	31061084	chr4	4520
PL16798	23166534	chrom10	7692	L_var_08803	31029411	chr4	4519
PL17954	23201078	chrom10	7693	L_var_09101	40155388	chr4	4642
PL17916	23229581	chrom10	7694	L_var_09102	40191093	chr4	4643
PL16872	23263340	chrom10	7695	L_var_09706	59936873	chr4	4813
PL17787	23298910	chrom10	7696	L_var_09105	40280184	chr4	4644
PL17744	23339787	chrom10	7697	L_var_08798	30858457	chr4	4518
PL16858	23396764	chrom10	7698	L_var_09107	40356053	chr4	4646
PL17900	23509623	chrom10	7699	L_var_09108	40468279	chr4	4647
PL17101	23690129	chrom10	7701	L_var_09106	40311949	chr4	4645
PL17027	23763045	chrom10	7703	L_var_08775	30282643	chr4	4515
PL16681	23778209	chrom10	7704	L_var_08774	30270603	chr4	4514
PL17232	23813890	chrom10	7705	L_var_09128	41010123	chr4	4648
PL17176	23814485	chrom10	7706	L_var_09127	41010667	chr4	4649
PL17934	23853171	chrom10	7707	L_var_09129	41046410	chr4	4650
PL16666	23898224	chrom10	7708	L_var_08768	30128329	chr4	4513
PL17434	25022778	chrom10	7713	L_var_08765	29848180	chr4	4512
PL16841	25075607	chrom10	7714	L_var_09133	41355570	chr4	4651
PL16875	25119197	chrom10	7715	L_var_09135	41404653	chr4	4652
PL17489	25163368	chrom10	7716	L_var_09136	41435662	chr4	4653
PL17785	25174098	chrom10	7717	L_var_09137	41439527	chr4	4654
PL17004	25214757	chrom10	7718	L_var_09138	41489213	chr4	4655
PL17381	25271833	chrom10	7719	L_var_08755	29661416	chr4	4509
PL17908	25413052	chrom10	7720	L_var_08763	29799453	chr4	4511
PL16710	25542948	chrom10	7721	L_var_08580	24600128	chr4	4457
PL17134	26114290	chrom10	7723	L_var_09142	41627355	chr4	4656
PL16389	26140421	chrom10	7724	L_var_08747	29541782	chr4	4508
PL16963	26152357	chrom10	7725	L_var_09144	41665200	chr4	4657
PL16262	26300311	chrom10	7726	L_var_09150	41879960	chr4	4658
PL17073	26324377	chrom10	7727	L_var_08735	29297335	chr4	4506
PL17283	26355332	chrom10	7728	L_var_08734	29274083	chr4	4505
PL16896	26398149	chrom10	7729	L_var_09369	48083784	chr4	4707
PL17937	26550740	chrom10	7731	L_var_09158	41989198	chr4	4661
PL16531	26554933	chrom10	7732	L_var_08731	29195367	chr4	4504
PL16650	26585160	chrom10	7733	L_var_09156	41951109	chr4	4660
PL17445	26801321	chrom10	7734	L_var_08192	13036583	chr4	4333
PL16577	26879001	chrom10	7735	L_var_08197	13223417	chr4	4335
PL17007	26978829	chrom10	7736	L_var_08196	13169530	chr4	4334
PL17847	27202261	chrom10	7737	L_var_08198	13256197	chr4	4336
PL16151	27204521	chrom10	7738	L_var_08199	13261853	chr4	4337
PL17636	27266858	chrom10	7739	L_var_08245	14668218	chr4	4345
PL16700	27277106	chrom10	7740	L_var_08201	13330838	chr4	4338
PL16573	27335202	chrom10	7741	L_var_08249	14763081	chr4	4346
PL16033	27386129	chrom10	7742	L_var_08205	13452993	chr4	4339
PL16358	27472496	chrom10	7743	L_var_08253	14836524	chr4	4347
PL17399	27685875	chrom10	7744	L_var_08255	15065871	chr4	4348
PL16636	27818247	chrom10	7745	L_var_08212	13731920	chr4	4340
PL17637	27880028	chrom10	7746	L_var_08257	15120951	chr4	4349
PL17493	28090785	chrom10	7748	L_var_08258	15153955	chr4	4350
PL17621	28121892	chrom10	7749	L_var_08259	15195964	chr4	4351
PL17012	28122018	chrom10	7750	L_var_08216	13854622	chr4	4341
PL17522	28224417	chrom10	7751	L_var_08217	13920354	chr4	4342
PL16960	28244225	chrom10	7752	L_var_08264	15289027	chr4	4352
PL17037	28402940	chrom10	7753	L_var_09029	38147625	chr4	4616
PL17985	28451529	chrom10	7754	L_var_09027	38125078	chr4	4615
PL16412	28492634	chrom10	7755	L_var_09025	38071574	chr4	4614
PL17679	28550297	chrom10	7756	L_var_08867	33043379	chr4	4542
PL16534	28573309	chrom10	7757	L_var_09024	38047245	chr4	4613
PL17858	28578405	chrom10	7758	L_var_09023	38035725	chr4	4612
PL17344	28617986	chrom10	7759	L_var_08871	33129382	chr4	4543
PL17653	28618002	chrom10	7760	L_var_09021	37997571	chr4	4611
PL17655	28646678	chrom10	7761	L_var_08874	33160134	chr4	4544
PL17486	28656525	chrom10	7762	L_var_08712	28617504	chr4	4497
PL17143	28963480	chrom10	7763	L_var_09277	45162118	chr4	4693
PL18022	29033154	chrom10	7764	L_var_08347	17739551	chr4	4384
PL17673	29037258	chrom10	7765	L_var_08453	20654106	chr4	4410
PL16181	29075317	chrom10	7766	L_var_08349	17796970	chr4	4385
PL17558	29088847	chrom10	7767	L_var_08350	17808499	chr4	4386
PL17836	29141861	chrom10	7768	L_var_08351	17828599	chr4	4387
PL17032	29180158	chrom10	7769	L_var_08458	20800587	chr4	4411
PL17468	29180212	chrom10	7770	L_var_08459	20884014	chr4	4412
PL16928	29326378	chrom10	7771	L_var_08464	20982476	chr4	4413
PL16186	29337564	chrom10	7772	L_var_08358	18010182	chr4	4390
PL16598	29440121	chrom10	7773	L_var_08466	21075519	chr4	4414
PL17548	29455803	chrom10	7774	L_var_08467	21075772	chr4	4415
PL16027	29538665	chrom10	7775	L_var_08468	21110927	chr4	4416
PL16889	29564998	chrom10	7776	L_var_08345	17709738	chr4	4383
PL17109	29612724	chrom10	7777	L_var_08343	17669672	chr4	4382
PL17583	29655689	chrom10	7778	L_var_08342	17644584	chr4	4381
PL16919	29672258	chrom10	7779	L_var_08341	17624512	chr4	4380
PL16832	29690730	chrom10	7780	L_var_08713	28620425	chr4	4498
PL17530	29729036	chrom10	7781	L_var_09368	48070764	chr4	4706
PL17579	29915485	chrom10	7782	L_var_09679	59331502	chr4	4809
PL16624	29936184	chrom10	7783	L_var_09678	59309262	chr4	4808
PL17958	29995830	chrom10	7784	L_var_09186	42765144	chr4	4665
PL16084	30002107	chrom10	7785	L_var_09767	62021199	chr4	4829
PL16126	30054104	chrom10	7786	L_var_09769	62056047	chr4	4830
PL17508	30194400	chrom10	7787	L_var_08925	35135841	chr4	4563
PL17919	30221800	chrom10	7788	L_var_09325	46675617	chr4	4698
PL17798	30262909	chrom10	7789	L_var_09454	51532761	chr4	4745
PL16405	30267839	chrom10	7790	L_var_09523	53785977	chr4	4781
PL17209	30304097	chrom10	7791	L_var_09524	53817911	chr4	4782
PL16600	30305804	chrom10	7792	L_var_09525	53841880	chr4	4783
PL16280	30318917	chrom10	7793	L_var_09526	53857736	chr4	4784
PL17640	30359766	chrom10	7794	L_var_09527	53906751	chr4	4785
PL16805	30446950	chrom10	7795	L_var_09793	62752922	chr4	4839
PL17065	30488972	chrom10	7796	L_var_09792	62715931	chr4	4838
PL17453	30495103	chrom10	7797	L_var_09791	62708109	chr4	4837
PL16268	30519018	chrom10	7798	L_var_09657	58654416	chr4	4803
PL16904	30521020	chrom10	7799	L_var_09659	58673541	chr4	4804
PL17247	30531954	chrom10	7800	L_var_09786	62634253	chr4	4836
PL17528	30568802	chrom10	7801	L_var_09784	62610376	chr4	4835
PL17948	30604607	chrom10	7802	L_var_09783	62581664	chr4	4834
PL17417	30668172	chrom10	7803	L_var_09781	62504183	chr4	4833
PL16994	30758988	chrom10	7804	L_var_09667	58924666	chr4	4805
PL17880	30790580	chrom10	7805	L_var_09669	58962311	chr4	4806
PL17055	30859012	chrom10	7806	L_var_09778	62342198	chr4	4832
PL17098	30991845	chrom10	7807	L_var_09522	53767130	chr4	4780
PL16279	31067658	chrom10	7808	L_var_09521	53766406	chr4	4779
PL16724	31190855	chrom10	7809	L_var_09621	57305118	chr4	4796
PL16231	31425998	chrom10	7810	L_var_09645	58411402	chr4	4800
PL17228	31501300	chrom10	7811	L_var_09643	58321988	chr4	4799
PL16245	32065183	chrom10	7812	L_var_08936	35447952	chr4	4572
PL16440	32097486	chrom10	7813	L_var_09155	41915326	chr4	4659
PL16662	32100960	chrom10	7814	L_var_08937	35476682	chr4	4573
PL17764	32232795	chrom10	7815	L_var_09528	53928676	chr4	4786
PL17855	32317506	chrom10	7816	L_var_09529	54027536	chr4	4787
PL16099	32324823	chrom10	7817	L_var_09540	54398186	chr4	4788
PL17817	32351698	chrom10	7818	L_var_09275	45140941	chr4	4692
PL17198	32391134	chrom10	7819	L_var_09846	64277739	chr4	4852
PL17826	32981551	chrom10	7824	L_var_09399	49650447	chr4	4718
PL17790	33006984	chrom10	7825	L_var_09398	49628862	chr4	4717
PL17692	33179781	chrom10	7826	L_var_08637	26590803	chr4	4470
PL16457	33525125	chrom10	7827	L_var_09248	44509559	chr4	4691
PL17304	33578741	chrom10	7828	L_var_09245	44470806	chr4	4690
PL16411	33790834	chrom10	7829	L_var_09478	52145465	chr4	4757
PL16257	33957963	chrom10	7830	L_var_08642	26687656	chr4	4471
PL17957	33980667	chrom10	7831	L_var_09492	52409782	chr4	4765
PL16372	34033015	chrom10	7832	L_var_09491	52360646	chr4	4764
PL16198	34045595	chrom10	7833	L_var_09489	52314775	chr4	4762
PL16045	34092628	chrom10	7834	L_var_09486	52290670	chr4	4761
PL16725	34239533	chrom10	7836	L_var_08909	34500984	chr4	4555
PL16307	34247305	chrom10	7837	L_var_09740	61257009	chr4	4823
PL17220	34269320	chrom10	7838	L_var_09737	61200820	chr4	4822
PL17933	34386958	chrom10	7839	L_var_09712	60131249	chr4	4816
PL17805	34566137	chrom10	7840	L_var_09714	60153795	chr4	4817
PL17980	34640985	chrom10	7841	L_var_09731	60908349	chr4	4820
PL17142	34649223	chrom10	7842	L_var_09719	60395042	chr4	4818
PL16309	34768298	chrom10	7843	L_var_09725	60705927	chr4	4819
PL16304	35048909	chrom10	7844	L_var_09889	65264032	chr4	4863
PL17415	35143756	chrom10	7845	L_var_08170	12521990	chr4	4326
PL17398	35169737	chrom10	7846	L_var_08172	12540875	chr4	4327
PL17551	35202536	chrom10	7847	L_var_08044	9096781	chr4	4291
PL16976	35221188	chrom10	7848	L_var_08043	9092015	chr4	4290
PL17701	35275520	chrom10	7849	L_var_08176	12632981	chr4	4328
PL17623	35290283	chrom10	7850	L_var_08041	9023228	chr4	4289
PL16924	35325047	chrom10	7851	L_var_08177	12644933	chr4	4329
PL16532	35411176	chrom10	7852	L_var_08038	8973787	chr4	4288
PL16189	35454828	chrom10	7853	L_var_08036	8908481	chr4	4287
PL17796	35472200	chrom10	7854	L_var_08807	31146300	chr4	4521
PL16644	35598569	chrom10	7855	L_var_08809	31215977	chr4	4522
PL17519	35947533	chrom10	7856	L_var_08817	31408498	chr4	4525
PL16887	35969525	chrom10	7857	L_var_09081	39709924	chr4	4638
PL16264	35969735	chrom10	7858	L_var_08818	31426654	chr4	4526
PL16647	36019063	chrom10	7859	L_var_09080	39674738	chr4	4637
PL17669	36039695	chrom10	7860	L_var_09060	39142045	chr4	4624
PL17373	36045227	chrom10	7861	L_var_09061	39142704	chr4	4625
PL17965	36065026	chrom10	7862	L_var_09062	39167481	chr4	4627
PL16038	36065227	chrom10	7863	L_var_09063	39165927	chr4	4626
PL17385	36087157	chrom10	7864	L_var_08836	31941482	chr4	4530
PL17022	36132806	chrom10	7865	L_var_09065	39211800	chr4	4628
PL17262	36158387	chrom10	7866	L_var_09066	39244077	chr4	4629
PL16835	36292668	chrom10	7867	L_var_08831	31853746	chr4	4529
PL17821	36385417	chrom10	7868	L_var_09070	39343000	chr4	4630
PL16146	36535174	chrom10	7869	L_var_09071	39532722	chr4	4631
PL17511	36898227	chrom10	7870	L_var_09072	39554784	chr4	4632
PL16159	36917374	chrom10	7871	L_var_09884	65085297	chr4	4860
PL17672	36932101	chrom10	7872	L_var_09814	63353031	chr4	4842
PL16300	36955922	chrom10	7873	L_var_09886	65112222	chr4	4861
PL17956	37008820	chrom10	7874	L_var_09887	65163057	chr4	4862
PL17282	37323892	chrom10	7875	L_var_08943	35753596	chr4	4577
PL16631	37344908	chrom10	7876	L_var_08942	35699680	chr4	4576
PL16423	37450615	chrom10	7878	L_var_08945	35774349	chr4	4578
PL16642	37598287	chrom10	7879	L_var_08946	35888693	chr4	4579
PL17495	37731655	chrom10	7880	L_var_08947	35926314	chr4	4580
PL16195	37808299	chrom10	7881	L_var_08949	35971034	chr4	4581
PL16237	37823875	chrom10	7882	L_var_08950	35979761	chr4	4582
PL17211	37836342	chrom10	7883	L_var_08951	35982071	chr4	4583
PL17286	37859002	chrom10	7884	L_var_08952	36011150	chr4	4584
PL16172	37901542	chrom10	7885	L_var_08953	36045468	chr4	4585
PL16619	37918720	chrom10	7886	L_var_08954	36076320	chr4	4586
PL17813	37979197	chrom10	7887	L_var_08958	36143738	chr4	4588
PL16774	37989865	chrom10	7888	L_var_08959	36152271	chr4	4589
PL16704	38193650	chrom10	7890	L_var_09202	43330059	chr4	4673
PL17888	38198339	chrom10	7891	L_var_09204	43347818	chr4	4674
