s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
PL13536	27796687	chrom8	4124	BL20213	14514744	BFL_11	5335	G
PL13887	27815953	chrom8	4125	BL20207	14483416	BFL_11	5333	G
PL13606	28339921	chrom8	4131	BL03997	4147716	BFL_11	5103	G
PL14160	28564581	chrom8	4133	BL20454	18830952	BFL_11	5407	G
PL14443	28838114	chrom8	4136	BL04025	5006172	BFL_11	5117	G
PL13543	28838417	chrom8	4137	BL04024	4995182	BFL_11	5116	G
PL14782	28895399	chrom8	4138	BL20270	15643978	BFL_11	5366	G
PL14053	29234065	chrom8	4143	BL03905	2628695	BFL_11	5062	G
PL13961	29289317	chrom8	4146	BL20058	7066941	BFL_11	5178	G
PL13352	29389917	chrom8	4148	BL03920	2856914	BFL_11	5068	G
PL13784	29529007	chrom8	4150	BL20377	17549727	BFL_11	5381	G
PL13624	29576010	chrom8	4151	BL20081	6747273	BFL_11	5169	G
PL15323	29581628	chrom8	4152	BL20716	21669586	BFL_11	5448	G
PL14759	29639230	chrom8	4153	BL20390	17798806	BFL_11	5389	G
PL13334	30117074	chrom8	4154	BL03992	4095963	BFL_11	5101	G
PL14407	30140943	chrom8	4155	BL19158	13252685	BFL_11	5312	G
PL13636	30141168	chrom8	4156	BL19159	13259826	BFL_11	5313	G
PL15134	30202833	chrom8	4158	BL03956	3592142	BFL_11	5090	G
PL13642	30276792	chrom8	4159	BL19879	9819108	BFL_11	5257	G
PL14441	30383668	chrom8	4161	BL23111	12642725	BFL_11	5302	G
PL15110	30383896	chrom8	4162	BL13361	23308067	BFL_11	5471	G
PL14999	30401455	chrom8	4163	BL03912	2725084	BFL_11	5063	G
PL14563	30717020	chrom8	4166	BL20382	17696620	BFL_11	5383	G
PL14714	30787302	chrom8	4167	BL20383	17702811	BFL_11	5384	G
PL14573	30787773	chrom8	4168	BL19934	8891594	BFL_11	5228	G
PL13938	30926195	chrom8	4169	BL19933	8909332	BFL_11	5229	G
PL13638	31048754	chrom8	4170	BL20233	14784878	BFL_11	5346	G
PL15163	31508437	chrom8	4172	BL04071	5625028	BFL_11	5137	G
PL13424	31727444	chrom8	4174	BL10009	686223	BFL_11	5039	G
PL14302	31733974	chrom8	4175	BL10010	642174	BFL_11	5038	G
PL14446	31864900	chrom8	4176	BL04012	4734789	BFL_11	5111	G
PL14590	31865452	chrom8	4177	BL20079	6758773	BFL_11	5171	G
PL14394	31968805	chrom8	4178	BL20545	20345939	BFL_11	5431	G
PL14157	31984956	chrom8	4179	BL04084	5829908	BFL_11	5143	G
PL14883	32020885	chrom8	4180	BL20238	14941084	BFL_11	5349	G
PL14944	32078778	chrom8	4183	BL24238	11136319	BFL_11	5278	G
PL15265	32113824	chrom8	4184	BL20066	6898994	BFL_11	5176	G
PL13660	32159271	chrom8	4186	BL09179	1915373	BFL_11	5055	G
PL14173	32199537	chrom8	4187	BL09203	1556198	BFL_11	5050	G
PL13886	32410534	chrom8	4189	BL20491	19381826	BFL_11	5416	G
PL13313	32426448	chrom8	4190	BL20502	19526063	BFL_11	5421	G
PL14889	32725106	chrom8	4191	BL04109	6093921	BFL_11	5151	G
PL13840	32730291	chrom8	4192	BL04107	6075083	BFL_11	5150	G
PL15131	32790647	chrom8	4193	BL09180	1893289	BFL_11	5054	G
PL14867	32794544	chrom8	4194	BL20022	7464315	BFL_11	5194	G
PL14043	32805627	chrom8	4195	BL24197	12027297	BFL_11	5295	G
PL15214	32841618	chrom8	4196	BL24274	10173635	BFL_11	5265	G
PL15027	32862750	chrom8	4197	BL04122	6202275	BFL_11	5157	G
PL13770	33022821	chrom8	4199	BL24222	11459481	BFL_11	5282	G
PL14781	33095628	chrom8	4200	BL24226	11428547	BFL_11	5280	G
PL14969	33095682	chrom8	4201	BL24223	11445161	BFL_11	5281	G
PL14363	33251337	chrom8	4203	BL03954	3531410	BFL_11	5089	G
PL15209	33251467	chrom8	4204	BL03953	3524787	BFL_11	5088	G
PL13910	33314864	chrom8	4205	BL20552	20557055	BFL_11	5434	G
PL13511	33563719	chrom8	4208	BL19911	9414837	BFL_11	5239	G
PL15261	34029497	chrom8	4210	BL19910	9428508	BFL_11	5240	G
PL14981	34122857	chrom8	4212	BL03967	3677234	BFL_11	5094	G
PL13964	34167584	chrom8	4213	BL24246	11066698	BFL_11	5274	G
PL14530	34171260	chrom8	4214	BL04129	6266272	BFL_11	5161	G
PL15187	34214403	chrom8	4215	BL19909	9430784	BFL_11	5241	G
PL15097	34222537	chrom8	4216	BL03939	3369589	BFL_11	5076	G
PL13497	34324599	chrom8	4217	BL09990	928761	BFL_11	5044	G
PL13457	34326431	chrom8	4218	BL09989	954645	BFL_11	5045	G
PL13460	34380158	chrom8	4219	BL24249	10945636	BFL_11	5272	G
PL14777	34382502	chrom8	4220	BL24250	10938823	BFL_11	5271	G
PL13601	34434836	chrom8	4221	BL20255	15268718	BFL_11	5358	G
PL13551	34771400	chrom8	4222	BL20218	14590243	BFL_11	5339	G
PL14125	35008846	chrom8	4224	BL20057	7084653	BFL_11	5179	G
PL13369	35009138	chrom8	4225	BL10040	141707	BFL_11	5032	G
PL15033	35021022	chrom8	4226	BL20037	7274022	BFL_11	5186	G
PL14797	35094944	chrom8	4228	BL20258	15348331	BFL_11	5361	G
PL13941	35120343	chrom8	4229	BL20257	15335101	BFL_11	5360	G
PL14375	35138928	chrom8	4230	BL20557	20684401	BFL_11	5437	G
PL14780	35237059	chrom8	4231	BL19894	9573590	BFL_11	5250	G
PL15201	35303408	chrom8	4232	BL20196	14286399	BFL_11	5326	G
PL13372	35498330	chrom8	4235	BL20300	16150521	BFL_11	5375	G
PL14544	35550232	chrom8	4237	BL19976	8182666	BFL_11	5213	G
PL15155	35580511	chrom8	4238	BL20515	19885239	BFL_11	5424	G
PL14013	35678731	chrom8	4239	BL20462	18968964	BFL_11	5411	G
PL14923	35935182	chrom8	4240	BL04050	5348869	BFL_11	5125	G
PL14289	36029573	chrom8	4241	BL23219	22424527	BFL_11	5456	G
PL13975	36066400	chrom8	4242	BL23220	22500829	BFL_11	5457	G
PL14682	36110822	chrom8	4243	BL04051	5357012	BFL_11	5126	G
PL13519	36125283	chrom8	4244	BL19170	13525859	BFL_11	5316	G
PL13931	36729898	chrom8	4248	BL20262	15379383	BFL_11	5365	G
PL14694	36737342	chrom8	4249	BL20261	15377211	BFL_11	5364	G
PL14888	36755353	chrom8	4250	BL20529	20090644	BFL_11	5427	G
PL13688	36790465	chrom8	4252	BL24201	11996587	BFL_11	5292	G
PL15036	36938950	chrom8	4254	BL19899	9536507	BFL_11	5246	G
PL15046	37028506	chrom8	4256	BL19914	9344707	BFL_11	5237	G
PL14928	37065567	chrom8	4257	BL03938	3362924	BFL_11	5075	G
PL14510	37305066	chrom8	4258	BL20067	6887078	BFL_11	5175	G
PL14032	37594177	chrom8	4259	BL09172	2119640	BFL_11	5058	G
PL14076	38000332	chrom8	4261	BL20551	20501048	BFL_11	5433	G
PL14031	38642022	chrom8	4262	BL19919	9268894	BFL_11	5233	G
PL14587	38849506	chrom8	4263	BL03948	3464193	BFL_11	5084	G
PL13614	38905830	chrom8	4264	BL04052	5388945	BFL_11	5127	G
PL15070	40464495	chrom8	4265	BL20396	17876105	BFL_11	5392	G
PL13592	40506062	chrom8	4266	BL03945	3448843	BFL_11	5081	G
PL14798	40509151	chrom8	4267	BL03946	3455558	BFL_11	5082	G
PL14932	40528924	chrom8	4268	BL03947	3461604	BFL_11	5083	G
PL15225	40594557	chrom8	4270	BL19939	8808579	BFL_11	5224	G
PL14110	40599847	chrom8	4271	BL04065	5564413	BFL_11	5133	G
PL13326	40615610	chrom8	4272	BL20082	6740383	BFL_11	5168	G
PL14345	40630117	chrom8	4273	BL10013	591139	BFL_11	5037	G
PL15198	40630456	chrom8	4274	BL04134	6369366	BFL_11	5162	G
PL14726	40876483	chrom8	4275	BL24202	11986552	BFL_11	5291	G
PL14209	40877470	chrom8	4276	BL09175	1971564	BFL_11	5056	G
PL15053	41423320	chrom8	4277	BL24280	10078567	BFL_11	5263	G
PL13501	41503869	chrom8	4278	BL20456	18899972	BFL_11	5409	G
PL14736	41795117	chrom8	4280	BL19153	13159506	BFL_11	5309	G
PL14647	41807058	chrom8	4281	BL13388	22851998	BFL_11	5461	G
PL15208	41839195	chrom8	4282	BL13395	22785014	BFL_11	5459	G
PL14239	41923433	chrom8	4284	BL04076	5709039	BFL_11	5140	G
PL15016	42029289	chrom8	4285	BL20561	20803438	BFL_11	5439	G
PL14314	42086046	chrom8	4286	BL20215	14537030	BFL_11	5337	G
PL13384	42149798	chrom8	4287	BL19886	9750335	BFL_11	5254	G
PL14789	42614159	chrom8	4288	BL04074	5685413	BFL_11	5138	G
PL14284	42732780	chrom8	4289	BL20236	14853495	BFL_11	5348	G
PL13587	42927151	chrom8	4290	BL24266	10315715	BFL_11	5268	G
PL15012	43141329	chrom8	4291	BL20225	14690775	BFL_11	5343	G
PL13315	43169218	chrom8	4292	BL20501	19508476	BFL_11	5420	G
PL14933	43194493	chrom8	4293	BL09984	1070764	BFL_11	5046	G
PL14864	43194737	chrom8	4294	BL20080	6750354	BFL_11	5170	G
PL14513	43407545	chrom8	4295	BL20378	17629664	BFL_11	5382	G
PL14417	43524044	chrom8	4296	BL19897	9546807	BFL_11	5248	G
PL13869	43524136	chrom8	4297	BL19898	9543025	BFL_11	5247	G
PL13348	43647827	chrom8	4298	BL24257	10554595	BFL_11	5270	G
PL15015	43896013	chrom8	4300	BL19874	9910198	BFL_11	5258	G
PL15087	43944589	chrom8	4301	BL24267	10304014	BFL_11	5267	G
PL15076	44203683	chrom8	4302	BL20566	23458426	BFL_11	5472	G
PL14913	44331197	chrom8	4303	BL20061	7033179	BFL_11	5177	G
PL15000	44348534	chrom8	4304	BL19992	7797300	BFL_11	5207	G
PL13433	44454204	chrom8	4305	BL19880	9813633	BFL_11	5256	G
PL14277	44479469	chrom8	4306	BL20190	14184589	BFL_11	5324	G
PL14073	8434188	chrom8	3906	BL10784	18081887	BFL_12	5733	N
PL14693	8787494	chrom8	3916	BL22814	13020399	BFL_12	5687	N
PL13370	15808331	chrom8	3999	BL25789	11664765	BFL_12	5665	N
PL14525	17933282	chrom8	4020	BL13913	21499413	BFL_12	5781	N
PL14097	32055249	chrom8	4182	BL25868	10237343	BFL_12	5641	N
PL13330	33438673	chrom8	4206	BL25930	9391019	BFL_12	5614	N
PL14404	5205189	chrom8	3885	BL24846	5455130	BFL_13	5908	H
PL14346	8331980	chrom8	3904	BL09057	17017648	BFL_13	6172	H
PL13686	28620673	chrom8	4134	BL09034	16549977	BFL_13	6161	H
PL13831	30455236	chrom8	4165	BL19537	10651917	BFL_13	6009	H
PL15130	31508504	chrom8	4173	BL19028	21693852	BFL_13	6233	H
PL15170	36853692	chrom8	4253	BL24806	1531831	BFL_13	5843	H
PL14100	6729459	chrom8	3897	BL21167	21488784	BFL_14	6552	P
PL13579	21859431	chrom8	4056	BL04828	14118833	BFL_14	6485	P
PL14970	23438933	chrom8	4080	BL21149	21168812	BFL_14	6547	P
PL14241	28040601	chrom8	4128	BL13995	3060279	BFL_14	6284	P
PL14238	33650579	chrom8	4209	BL24342	17473855	BFL_15	6847	L
PL15106	4111410	chrom8	3873	BL17638	10853195	BFL_17	7038	J1
PL14511	25588196	chrom8	4115	BL17742	8688426	BFL_17	7008	J1
PL14070	29216044	chrom8	4142	BL17654	10447369	BFL_17	7036	J1
PL15052	32054758	chrom8	4181	BL20760	17883284	BFL_17	7129	J1
PL14246	36605406	chrom8	4247	BL08535	5302008	BFL_17	6966	J1
PL13324	43755174	chrom8	4299	BL05749	14528515	BFL_17	7085	J1
PL13947	9094288	chrom8	3919	BL10596	13656202	BFL_16	7327	B2
PL15352	29234549	chrom8	4144	BL10585	13918657	BFL_16	7331	B2
PL13949	32229233	chrom8	4188	BL03378	938296	BFL_16	7150	B2
PL13698	35377217	chrom8	4233	BL11046	3692816	BFL_16	7172	B2
PL13386	5205382	chrom8	3886	BL02080	9891031	BFL_18	7476	B3
PL13734	12465479	chrom8	3958	BL02320	14757138	BFL_18	7521	B3
PL14283	13717771	chrom8	3978	BL20686	15738284	BFL_18	7536	B3
PL14740	543680	chrom8	3837	BL09757	9610852	BFL_19	7638	O2
PL15235	14926258	chrom8	3989	BL11636	4562822	BFL_19	7598	O2
PL14859	16766585	chrom8	4007	BL09780	9989115	BFL_19	7643	O2
PL13484	44479817	chrom8	4307	BL11615	4071929	BFL_19	7591	O2
PL20833	11098174	chrom9	4377	BL01194	15151228	BFL_1	461	A
PL19651	13381691	chrom9	4388	BL01340	13090865	BFL_1	386	A
PL20023	21166168	chrom9	4448	BL01456	11548614	BFL_1	324	A
PL20017	22751502	chrom9	4465	BL08283	34239228	BFL_1	805	A
PL19423	314883	chrom9	4309	BL07705	25239898	BFL_2	1343	J2
PL19116	352942	chrom9	4310	BL07688	24878977	BFL_2	1335	J2
PL20861	380863	chrom9	4311	BL07687	24863156	BFL_2	1334	J2
PL19322	405265	chrom9	4312	BL07572	22803225	BFL_2	1276	C1
PL20397	450067	chrom9	4313	BL03481	1732533	BFL_2	830	C1
PL20205	509624	chrom9	4314	BL03426	2712725	BFL_2	847	C1
PL20164	585122	chrom9	4315	BL06959	12753652	BFL_2	1005	J2
PL19985	1388146	chrom9	4319	BL07711	25319540	BFL_2	1348	J2
PL19096	1727256	chrom9	4323	BL07235	17677511	BFL_2	1114	C1
PL19342	2027729	chrom9	4324	BL15915	8940716	BFL_2	932	C1
PL20299	2199697	chrom9	4325	BL03455	2097822	BFL_2	837	C1
PL20380	2250205	chrom9	4326	BL07657	24258623	BFL_2	1316	J2
PL19678	3120322	chrom9	4327	BL07332	19433150	BFL_2	1159	C1
PL20277	3684844	chrom9	4330	BL07573	22810442	BFL_2	1277	C1
PL20229	3684873	chrom9	4331	BL07574	22812649	BFL_2	1278	C1
PL20134	3737947	chrom9	4332	BL07019	13900902	BFL_2	1022	J2
PL20269	4268771	chrom9	4334	BL15883	6677436	BFL_2	890	C1
PL19279	4346779	chrom9	4335	BL07071	15221608	BFL_2	1043	J2
PL20362	4505862	chrom9	4336	BL07411	20661395	BFL_2	1203	C1
PL20747	4571138	chrom9	4337	BL07706	25244817	BFL_2	1344	J2
PL20011	5107467	chrom9	4338	BL07749	25894554	BFL_2	1366	J2
PL19039	5279344	chrom9	4339	BL07606	23356198	BFL_2	1289	C1
PL20385	5363106	chrom9	4340	BL15914	9050458	BFL_2	933	C1
PL19495	5641934	chrom9	4342	BL25356	30242461	BFL_2	1441	C1
PL20806	5663182	chrom9	4343	BL07331	19421063	BFL_2	1158	C1
PL20126	5702168	chrom9	4344	BL07032	14244616	BFL_2	1030	J2
PL19068	5725572	chrom9	4345	BL06853	10959347	BFL_2	972	J2
PL19079	6049743	chrom9	4346	BL03275	10293691	BFL_2	959	C1
PL19696	6102860	chrom9	4347	BL03277	10317693	BFL_2	961	C1
PL20156	6115519	chrom9	4348	BL03458	2024264	BFL_2	835	C1
PL19284	6448989	chrom9	4349	BL07448	21163045	BFL_2	1219	C1
PL20328	6449367	chrom9	4350	BL03416	2996650	BFL_2	850	C1
PL19744	6635304	chrom9	4351	BL06970	12826873	BFL_2	1006	J2
PL19632	6761752	chrom9	4352	BL25331	30723064	BFL_2	1449	C1
PL20549	7331905	chrom9	4353	BL07246	17867247	BFL_2	1120	C1
PL19820	7385657	chrom9	4355	BL07027	13984520	BFL_2	1028	J2
PL19242	7859206	chrom9	4359	BL07225	17438474	BFL_2	1113	C1
PL20840	7921353	chrom9	4360	BL06872	11254410	BFL_2	976	J2
PL19353	8071252	chrom9	4361	BL03417	2891234	BFL_2	849	C1
PL20441	8930157	chrom9	4362	BL07735	25706544	BFL_2	1361	J2
PL19704	9157161	chrom9	4363	BL07021	13916688	BFL_2	1023	J2
PL20721	9495369	chrom9	4364	BL07022	13925077	BFL_2	1024	J2
PL19006	9971880	chrom9	4365	BL06876	11357976	BFL_2	978	J2
PL19128	10005816	chrom9	4366	BL07731	25605570	BFL_2	1360	J2
PL19763	10106681	chrom9	4367	BL07709	25294313	BFL_2	1347	J2
PL19309	10146131	chrom9	4368	BL07708	25284626	BFL_2	1346	J2
PL20215	10155985	chrom9	4369	BL07621	23557187	BFL_2	1302	C1
PL19431	10180287	chrom9	4370	BL25344	30403092	BFL_2	1443	C1
PL20521	10191338	chrom9	4371	BL06911	11934609	BFL_2	986	J2
PL20508	10609802	chrom9	4373	BL03306	10887763	BFL_2	969	C1
PL19994	11263001	chrom9	4379	BL07578	22897874	BFL_2	1281	C1
PL20846	11323817	chrom9	4381	BL25327	30829769	BFL_2	1452	C1
PL20141	11918813	chrom9	4383	BL11001	9274309	BFL_2	936	C1
PL20645	12076421	chrom9	4384	BL03270	10230388	BFL_2	956	C1
PL19579	12401270	chrom9	4385	BL07704	25210413	BFL_2	1342	J2
PL20196	13084231	chrom9	4386	BL15909	7266181	BFL_2	900	C1
PL19317	13403689	chrom9	4389	BL07723	25507615	BFL_2	1355	J2
PL19107	13793296	chrom9	4392	BL07243	17771101	BFL_2	1119	C1
PL19413	13879686	chrom9	4393	BL03459	2017658	BFL_2	834	C1
PL19721	14285261	chrom9	4395	BL06957	12726798	BFL_2	1003	J2
PL20672	14367734	chrom9	4396	BL07665	24439295	BFL_2	1322	J2
PL19923	14368012	chrom9	4397	BL07653	24193231	BFL_2	1314	J2
PL19051	14449841	chrom9	4398	BL07608	23373039	BFL_2	1291	C1
PL19338	15113254	chrom9	4399	BL03223	9328106	BFL_2	938	C1
PL19518	15594915	chrom9	4400	BL07667	24452249	BFL_2	1324	J2
PL19290	15686672	chrom9	4401	BL15871	6072163	BFL_2	883	C1
PL19912	15768593	chrom9	4402	BL15903	7067831	BFL_2	897	C1
PL19494	15931148	chrom9	4405	BL07755	25971089	BFL_2	1370	C1
PL20500	16442897	chrom9	4406	BL07707	25252544	BFL_2	1345	J2
PL19780	16509081	chrom9	4407	BL07701	25181544	BFL_2	1341	J2
PL19201	16766942	chrom9	4408	BL07018	13869837	BFL_2	1021	J2
PL20740	17123408	chrom9	4409	BL07402	20522094	BFL_2	1201	C1
PL19291	17513026	chrom9	4410	BL07392	20375165	BFL_2	1196	C1
PL20332	17600388	chrom9	4411	BL06919	12000344	BFL_2	988	J2
PL20552	17960174	chrom9	4413	BL07661	24331476	BFL_2	1319	J2
PL19555	17960509	chrom9	4414	BL06976	12983531	BFL_2	1009	J2
PL20374	17992772	chrom9	4415	BL07664	24429633	BFL_2	1321	J2
PL19023	18012034	chrom9	4416	BL07639	23765333	BFL_2	1307	C1
PL19228	18075470	chrom9	4417	BL07330	19392083	BFL_2	1157	C1
PL19174	18138640	chrom9	4418	BL07692	25012860	BFL_2	1337	J2
PL20247	18158579	chrom9	4419	BL25343	30419613	BFL_2	1444	C1
PL20541	18189121	chrom9	4420	BL03287	10435800	BFL_2	963	C1
PL19874	18598728	chrom9	4421	BL07441	21088402	BFL_2	1217	C1
PL19274	18625398	chrom9	4422	BL06977	12998386	BFL_2	1010	J2
PL19324	18666053	chrom9	4424	BL06955	12684350	BFL_2	1002	J2
PL19349	18704485	chrom9	4425	BL03276	10298703	BFL_2	960	C1
PL19944	18726525	chrom9	4426	BL07067	15171949	BFL_2	1040	J2
PL20577	18726691	chrom9	4427	BL03454	2104840	BFL_2	838	C1
PL20322	19309755	chrom9	4429	BL07712	25329658	BFL_2	1349	J2
PL19885	19311876	chrom9	4430	BL06946	12471999	BFL_2	1000	J2
PL19141	19499561	chrom9	4431	BL06979	13152136	BFL_2	1011	J2
PL20793	19677022	chrom9	4432	BL07026	13972244	BFL_2	1027	J2
PL20426	19736412	chrom9	4433	BL03293	10532310	BFL_2	964	C1
PL19705	19756339	chrom9	4434	BL07624	23567415	BFL_2	1303	C1
PL19133	19838457	chrom9	4435	BL07375	20045902	BFL_2	1185	C1
PL20256	19843014	chrom9	4436	BL07633	23654705	BFL_2	1305	C1
PL20021	20217508	chrom9	4437	BL06930	12254835	BFL_2	991	J2
PL20461	20307596	chrom9	4439	BL25276	31868755	BFL_2	1466	C1
PL19957	20352542	chrom9	4440	BL06994	13450644	BFL_2	1015	J2
PL19611	20357554	chrom9	4441	BL07663	24423755	BFL_2	1320	J2
PL20027	20816768	chrom9	4442	BL15905	7098786	BFL_2	898	C1
PL19435	20889255	chrom9	4443	BL07576	22861686	BFL_2	1279	C1
PL20217	21082374	chrom9	4444	BL15877	6237688	BFL_2	885	C1
PL20447	21115657	chrom9	4445	BL07241	17755451	BFL_2	1118	C1
PL19251	21163169	chrom9	4447	BL03478	1771833	BFL_2	831	C1
PL19171	21309235	chrom9	4450	BL03463	1935718	BFL_2	832	C1
PL19293	21467879	chrom9	4451	BL07693	25028443	BFL_2	1338	J2
PL19467	21880097	chrom9	4452	BL25329	30802732	BFL_2	1450	C1
PL19592	21912125	chrom9	4453	BL06933	12283711	BFL_2	992	J2
PL19582	21922978	chrom9	4454	BL07681	24734984	BFL_2	1329	J2
PL19732	22078189	chrom9	4455	BL25119	35113695	BFL_2	1502	C1
PL20644	22131567	chrom9	4456	BL06936	12324216	BFL_2	994	J2
PL20817	22160228	chrom9	4457	BL07671	24530169	BFL_2	1328	J2
PL20301	22262659	chrom9	4458	BL07670	24518766	BFL_2	1327	J2
PL20825	22309426	chrom9	4459	BL07669	24491439	BFL_2	1326	J2
PL19463	22503886	chrom9	4460	BL06917	11991775	BFL_2	987	J2
PL20576	22504406	chrom9	4461	BL07029	14006602	BFL_2	1029	J2
PL20098	22538519	chrom9	4462	BL07011	13740116	BFL_2	1017	J2
PL20816	22541757	chrom9	4463	BL07239	17740167	BFL_2	1116	C1
PL19585	22649893	chrom9	4464	BL07070	15206286	BFL_2	1042	J2
PL19811	22921794	chrom9	4466	BL03418	2861253	BFL_2	848	C1
PL20388	23386003	chrom9	4467	BL07072	15237713	BFL_2	1044	J2
PL19940	23436443	chrom9	4468	BL06991	13390371	BFL_2	1014	J2
PL19714	24031955	chrom9	4470	BL07697	25132284	BFL_2	1340	J2
PL20675	24038599	chrom9	4471	BL07659	24303350	BFL_2	1317	J2
PL20105	24147512	chrom9	4472	BL25603	9283548	BFL_2	937	C1
PL20035	24353878	chrom9	4474	BL07634	23663729	BFL_2	1306	C1
PL20678	24817526	chrom9	4479	BL06941	12372771	BFL_2	996	J2
PL20159	25041856	chrom9	4480	BL07684	24826510	BFL_2	1331	J2
PL20026	25042525	chrom9	4481	BL06958	12738740	BFL_2	1004	J2
PL19178	25452336	chrom9	4483	BL03410	3181367	BFL_2	851	C1
PL20225	25453897	chrom9	4484	BL06904	11774812	BFL_2	984	J2
PL20425	25472956	chrom9	4485	BL06902	11745400	BFL_2	983	J2
PL20172	25680263	chrom9	4487	BL07722	25484038	BFL_2	1354	J2
PL19212	25803086	chrom9	4488	BL07691	24960918	BFL_2	1336	J2
PL19336	25968865	chrom9	4489	BL07685	24837267	BFL_2	1332	J2
PL20826	25985535	chrom9	4490	BL07666	24450297	BFL_2	1323	J2
PL19933	26533227	chrom9	4492	BL07647	24008198	BFL_2	1311	J2
PL19438	26729436	chrom9	4493	BL07645	23880387	BFL_2	1310	J2
PL20749	26859165	chrom9	4495	BL07726	25543505	BFL_2	1357	J2
PL20465	26930080	chrom9	4497	BL15891	6822102	BFL_2	894	C1
PL20031	27304245	chrom9	4499	BL07754	25960384	BFL_2	1369	J2
PL20090	27339085	chrom9	4500	BL07393	20392515	BFL_2	1197	C1
PL20868	27368120	chrom9	4501	BL07394	20439726	BFL_2	1198	C1
PL19151	27685320	chrom9	4504	BL07682	24776128	BFL_2	1330	J2
PL19135	28027279	chrom9	4505	BL07252	17937644	BFL_2	1123	C1
PL20121	28075410	chrom9	4506	BL07442	21095065	BFL_2	1218	C1
PL20715	28944145	chrom9	4508	BL03310	10923834	BFL_2	971	J2
PL20522	28944234	chrom9	4509	BL03308	10899305	BFL_2	970	C1
PL20266	29039622	chrom9	4510	BL06942	12410196	BFL_2	997	J2
PL19273	31293713	chrom9	4514	BL06923	12195170	BFL_2	990	J2
PL20602	31294553	chrom9	4515	BL07049	14764561	BFL_2	1034	J2
PL20835	31312540	chrom9	4516	BL07374	20019743	BFL_2	1184	C1
PL20819	31321265	chrom9	4517	BL07668	24466026	BFL_2	1325	J2
PL20232	31408013	chrom9	4518	BL06878	11374348	BFL_2	979	J2
PL19356	31423867	chrom9	4519	BL07492	21814333	BFL_2	1237	C1
PL19472	31513532	chrom9	4520	BL06879	11380416	BFL_2	980	J2
PL20065	31605781	chrom9	4521	BL06858	10993361	BFL_2	974	J2
PL19165	31612671	chrom9	4522	BL07081	15397182	BFL_2	1048	C1
PL20467	31647638	chrom9	4523	BL06935	12308326	BFL_2	993	J2
PL19268	31668525	chrom9	4524	BL07716	25367285	BFL_2	1351	J2
PL19948	31687843	chrom9	4525	BL07074	15269475	BFL_2	1046	J2
PL20391	31732705	chrom9	4527	BL07333	19451491	BFL_2	1160	C1
PL19368	31788814	chrom9	4528	BL15892	6824610	BFL_2	895	C1
PL19250	31827848	chrom9	4529	BL07714	25345696	BFL_2	1350	J2
PL19188	32490020	chrom9	4530	BL07045	14498895	BFL_2	1032	J2
PL20341	32821900	chrom9	4531	BL07721	25396775	BFL_2	1353	J2
PL20862	32953836	chrom9	4532	BL25328	30809296	BFL_2	1451	C1
PL20671	32960531	chrom9	4533	BL03299	10651516	BFL_2	966	C1
PL20152	33429471	chrom9	4534	BL07649	24063444	BFL_2	1312	J2
PL20010	34609932	chrom9	4539	BL07079	15371495	BFL_2	1047	J2
PL19424	34809677	chrom9	4542	BL07660	24323610	BFL_2	1318	J2
PL19316	34951286	chrom9	4544	BL03453	2113017	BFL_2	839	C1
PL20852	35289769	chrom9	4547	BL15890	6802039	BFL_2	893	C1
PL19203	35640688	chrom9	4550	BL07686	24842254	BFL_2	1333	J2
PL20015	35648922	chrom9	4551	BL07013	13763684	BFL_2	1018	J2
PL19064	36312647	chrom9	4554	BL07036	14314056	BFL_2	1031	J2
PL20019	36554924	chrom9	4556	BL06921	12167817	BFL_2	989	J2
PL19346	36583763	chrom9	4557	BL07396	20461505	BFL_2	1200	C1
PL19554	36606720	chrom9	4558	BL25326	30842508	BFL_2	1453	C1
PL19991	36637687	chrom9	4559	BL06868	11213131	BFL_2	975	J2
PL19218	36765448	chrom9	4560	BL07718	25374118	BFL_2	1352	J2
PL19823	36823583	chrom9	4562	BL07641	23800319	BFL_2	1308	C1
PL19213	37381550	chrom9	4563	BL06990	13383263	BFL_2	1013	J2
PL20619	37616233	chrom9	4564	BL15910	7404864	BFL_2	901	C1
PL19707	38006055	chrom9	4565	BL07237	17718787	BFL_2	1115	C1
PL20001	38009370	chrom9	4566	BL07024	13958124	BFL_2	1026	J2
PL20798	38064578	chrom9	4567	BL07023	13940345	BFL_2	1025	J2
PL19699	38199445	chrom9	4568	BL03456	2087529	BFL_2	836	C1
PL20376	38199793	chrom9	4569	BL07694	25043148	BFL_2	1339	J2
PL19115	38506997	chrom9	4571	BL07752	25909304	BFL_2	1368	J2
PL20274	39170819	chrom9	4572	BL07644	23857788	BFL_2	1309	C1
PL19498	41121263	chrom9	4573	BL03278	10333088	BFL_2	962	C1
PL19716	1372255	chrom9	4318	BL21954	12067940	BFL_4	1687	I
PL20029	4266267	chrom9	4333	BL22042	10742044	BFL_4	1650	O1
PL19303	15865614	chrom9	4403	BL16493	5683630	BFL_4	1573	O1
PL19047	24324021	chrom9	4473	BL16559	4596237	BFL_4	1560	O1
PL20523	26837451	chrom9	4494	BL27100	28978918	BFL_4	2032	I
PL20436	3374090	chrom9	4329	BL15427	17810536	BFL_3	2303	Q
PL20317	7369437	chrom9	4354	BL13285	7225369	BFL_3	2144	C2
