s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
L_var_13249	9782406	chr7	3588	g162358	42797091	scaffold_4	1746	A1
L_var_13248	9782460	chr7	3589	g162351	42775043	scaffold_4	1745	A1
L_var_13256	10073264	chr7	3590	g163212	47574111	scaffold_4	1778	A1
L_var_13260	10170369	chr7	3591	g154662	5405395	scaffold_4	1229	A1
L_var_13265	10293228	chr7	3593	g156638	14359094	scaffold_4	1353	A1
L_var_13267	10340128	chr7	3594	g154175	3007156	scaffold_4	1210	A1
L_var_13268	10413178	chr7	3595	g163591	49636405	scaffold_4	1802	A1
L_var_13269	10478264	chr7	3596	g156150	12097715	scaffold_4	1324	A1
L_var_13270	10508271	chr7	3597	g159993	31012569	scaffold_4	1597	A1
L_var_13271	10563697	chr7	3598	g159279	27393227	scaffold_4	1552	A1
L_var_13274	10762085	chr7	3599	g163500	49078545	scaffold_4	1792	A1
L_var_13276	10797948	chr7	3600	g157409	17986850	scaffold_4	1414	A1
L_var_13277	10829750	chr7	3601	g153698	739831	scaffold_4	1177	A1
L_var_13284	10979154	chr7	3602	g157407	17938570	scaffold_4	1413	A1
L_var_13286	11067018	chr7	3604	g164008	51861190	scaffold_4	1830	A1
L_var_13289	11120689	chr7	3606	g159971	30829388	scaffold_4	1594	A1
L_var_13291	11243318	chr7	3607	g158908	25443815	scaffold_4	1532	A1
L_var_13292	11251416	chr7	3608	g158917	25468020	scaffold_4	1533	A1
L_var_13293	11312865	chr7	3609	g158930	25528309	scaffold_4	1534	A1
L_var_13297	11518068	chr7	3611	g159368	27864291	scaffold_4	1560	A1
L_var_13298	11541789	chr7	3612	g159366	27847441	scaffold_4	1559	A1
L_var_13299	11598621	chr7	3613	g159400	28023949	scaffold_4	1564	A1
L_var_13302	11639125	chr7	3614	g161594	38797376	scaffold_4	1699	A1
L_var_13306	11711955	chr7	3615	g153526	151468	scaffold_4	1166	A1
L_var_13317	12048260	chr7	3618	g157185	16780412	scaffold_4	1390	A1
L_var_13319	12087583	chr7	3619	g157180	16758424	scaffold_4	1389	A1
L_var_13321	12150766	chr7	3620	g157849	20088033	scaffold_4	1457	A1
L_var_13322	12230105	chr7	3621	g157851	20100361	scaffold_4	1458	A1
L_var_13323	12259490	chr7	3622	g155555	9230038	scaffold_4	1278	A1
L_var_13324	12303841	chr7	3623	g160673	34099542	scaffold_4	1622	A1
L_var_13329	12502314	chr7	3624	g159375	27889695	scaffold_4	1561	A1
L_var_13330	12735413	chr7	3625	g154146	2900857	scaffold_4	1207	A1
L_var_13332	12798038	chr7	3626	g158230	22144133	scaffold_4	1482	A1
L_var_13334	12907915	chr7	3628	g163569	49455704	scaffold_4	1798	A1
L_var_13339	12991612	chr7	3629	g161318	37437291	scaffold_4	1679	A1
L_var_13340	12998653	chr7	3630	g161305	37413490	scaffold_4	1678	A1
L_var_13343	13088480	chr7	3631	g157160	16619112	scaffold_4	1388	A1
L_var_13351	13340460	chr7	3632	g163817	50883459	scaffold_4	1814	A1
L_var_13357	13546189	chr7	3634	g161780	39734591	scaffold_4	1705	A1
L_var_13358	13618862	chr7	3635	g154745	5747746	scaffold_4	1241	A1
L_var_13359	13684018	chr7	3636	g154742	5735707	scaffold_4	1240	A1
L_var_13368	13882575	chr7	3637	g160761	34577775	scaffold_4	1631	A1
L_var_13369	13907981	chr7	3638	g159986	30963899	scaffold_4	1596	A1
L_var_13374	14118134	chr7	3639	g155764	10448996	scaffold_4	1300	A1
L_var_13378	14170256	chr7	3640	g155049	7288031	scaffold_4	1252	A1
L_var_13380	14223754	chr7	3641	g154696	5539844	scaffold_4	1238	A1
L_var_13383	14262199	chr7	3642	g159393	27975443	scaffold_4	1562	A1
L_var_13385	14268792	chr7	3643	g159589	28901773	scaffold_4	1575	A1
L_var_13387	14330798	chr7	3644	g155834	10730532	scaffold_4	1307	A1
L_var_13389	14386674	chr7	3645	g162081	41412324	scaffold_4	1729	A1
L_var_13391	14487888	chr7	3646	g155974	11237214	scaffold_4	1315	A1
L_var_13392	14488244	chr7	3647	g156889	15447656	scaffold_4	1369	A1
L_var_13393	14509726	chr7	3648	g154898	6472055	scaffold_4	1251	A1
L_var_13395	14578615	chr7	3649	g163826	50918323	scaffold_4	1817	A1
L_var_13396	14586576	chr7	3650	g155415	8713878	scaffold_4	1268	A1
L_var_13398	14639385	chr7	3651	g162140	41744742	scaffold_4	1734	A1
L_var_13399	14642170	chr7	3652	g164052	52049765	scaffold_4	1833	A1
L_var_13402	14992221	chr7	3653	g163606	49706418	scaffold_4	1805	A1
L_var_13405	15195580	chr7	3654	g156845	15306984	scaffold_4	1367	A1
L_var_13410	15367365	chr7	3655	g157596	18810994	scaffold_4	1434	A1
L_var_13411	15393424	chr7	3656	g157590	18789796	scaffold_4	1433	A1
L_var_13412	15448749	chr7	3657	g158239	22189585	scaffold_4	1483	A1
L_var_13413	15462128	chr7	3658	g161029	35953536	scaffold_4	1654	A1
L_var_13414	15535643	chr7	3659	g163919	51414863	scaffold_4	1827	A1
L_var_13415	15567778	chr7	3660	g154417	4363353	scaffold_4	1220	A1
L_var_13417	15639036	chr7	3661	g161399	37847056	scaffold_4	1687	A1
L_var_13419	15799405	chr7	3662	g155433	8779398	scaffold_4	1270	A1
L_var_13422	15864816	chr7	3663	g162092	41508220	scaffold_4	1730	A1
L_var_13424	15978961	chr7	3664	g162731	44578862	scaffold_4	1762	A1
L_var_13429	16118014	chr7	3667	g154509	4715968	scaffold_4	1223	A1
L_var_13430	16156711	chr7	3668	g153656	542183	scaffold_4	1171	A1
L_var_13432	16241989	chr7	3669	g159121	26587698	scaffold_4	1542	A1
L_var_13433	16278651	chr7	3670	g158443	23155103	scaffold_4	1491	A1
L_var_13436	16312286	chr7	3672	g153611	371047	scaffold_4	1169	A1
L_var_13439	16436551	chr7	3673	g158605	23849500	scaffold_4	1510	A1
L_var_13444	16562785	chr7	3674	g163872	51164594	scaffold_4	1819	A1
L_var_13445	16576841	chr7	3675	g157426	18040653	scaffold_4	1418	A1
L_var_13446	16590934	chr7	3676	g157432	18064140	scaffold_4	1419	A1
L_var_13447	16591128	chr7	3677	g157436	18077545	scaffold_4	1420	A1
L_var_13454	16689817	chr7	3679	g157269	17203875	scaffold_4	1399	A1
L_var_13455	16727107	chr7	3680	g161373	37690397	scaffold_4	1684	A1
L_var_13456	16739916	chr7	3681	g157836	20016138	scaffold_4	1456	A1
L_var_13457	16777444	chr7	3682	g157215	16951877	scaffold_4	1395	A1
L_var_13459	16798093	chr7	3683	g159967	30762033	scaffold_4	1593	A1
L_var_13460	16855473	chr7	3684	g155319	8422867	scaffold_4	1266	A1
L_var_13462	16899416	chr7	3685	g160072	31487787	scaffold_4	1599	A1
L_var_13463	16914091	chr7	3686	g161873	40180378	scaffold_4	1715	A1
L_var_13467	17162840	chr7	3688	g155091	7438304	scaffold_4	1253	A1
L_var_13468	17194152	chr7	3689	g163830	50937278	scaffold_4	1818	A1
L_var_13469	17262717	chr7	3690	g160803	34774349	scaffold_4	1635	A1
L_var_13470	17311649	chr7	3691	g160987	35780728	scaffold_4	1650	A1
L_var_13471	17322287	chr7	3692	g156640	14363901	scaffold_4	1354	A1
L_var_13476	17480403	chr7	3694	g157936	20582337	scaffold_4	1465	A1
L_var_13477	17514403	chr7	3695	g163340	48311711	scaffold_4	1784	A1
L_var_13480	17564722	chr7	3696	g163714	50245923	scaffold_4	1810	A1
L_var_13482	17631618	chr7	3698	g158690	24263551	scaffold_4	1516	A1
L_var_13485	17795610	chr7	3699	g161073	36168528	scaffold_4	1657	A1
L_var_13486	17802021	chr7	3700	g154343	4057958	scaffold_4	1217	A1
L_var_13488	17874904	chr7	3701	g155782	10515427	scaffold_4	1301	A1
L_var_13490	17930827	chr7	3702	g154838	6158038	scaffold_4	1245	A1
L_var_13492	17945025	chr7	3703	g161982	40878555	scaffold_4	1718	A1
L_var_13493	18006517	chr7	3704	g158245	22231817	scaffold_4	1485	A1
L_var_13495	18046065	chr7	3705	g160991	35807544	scaffold_4	1651	A1
L_var_13503	18230507	chr7	3706	g160919	35465321	scaffold_4	1644	A1
L_var_13504	18257001	chr7	3707	g156429	13412176	scaffold_4	1339	A1
L_var_13506	18288901	chr7	3708	g161292	37352280	scaffold_4	1675	A1
L_var_13509	18325092	chr7	3709	g158242	22205094	scaffold_4	1484	A1
L_var_13511	18388006	chr7	3710	g155249	8174720	scaffold_4	1263	A1
L_var_13512	18393585	chr7	3711	g160353	32683401	scaffold_4	1610	A1
L_var_13516	18445159	chr7	3712	g158442	23147804	scaffold_4	1490	A1
L_var_13517	18474218	chr7	3713	g155793	10573435	scaffold_4	1304	A1
L_var_13520	18542176	chr7	3715	g153863	1633715	scaffold_4	1190	A1
L_var_13530	18711866	chr7	3716	g161060	36125883	scaffold_4	1655	A1
L_var_13531	18720544	chr7	3717	g160938	35549912	scaffold_4	1645	A1
L_var_13534	18809137	chr7	3719	g161212	36834225	scaffold_4	1665	A1
L_var_13535	18847431	chr7	3720	g155783	10523818	scaffold_4	1302	A1
L_var_13536	18930289	chr7	3721	g155722	10163941	scaffold_4	1295	A1
L_var_13539	19032091	chr7	3722	g155735	10292074	scaffold_4	1296	A1
L_var_13543	19162082	chr7	3724	g154843	6196717	scaffold_4	1247	A1
L_var_13550	19396464	chr7	3726	g156017	11387827	scaffold_4	1318	A1
L_var_13552	19425682	chr7	3727	g157878	20213114	scaffold_4	1461	A1
L_var_13556	19526057	chr7	3728	g157872	20190617	scaffold_4	1460	A1
L_var_13557	19562856	chr7	3729	g157863	20163109	scaffold_4	1459	A1
L_var_13562	19670439	chr7	3730	g159480	28323758	scaffold_4	1570	A1
L_var_13563	19688254	chr7	3731	g161569	38622393	scaffold_4	1697	A1
L_var_13564	19865899	chr7	3732	g157283	17273795	scaffold_4	1402	A1
L_var_13568	19983977	chr7	3734	g155618	9605457	scaffold_4	1283	A1
L_var_13569	20079336	chr7	3735	g155658	9779000	scaffold_4	1287	A1
L_var_13573	20153228	chr7	3736	g155561	9267303	scaffold_4	1279	A1
L_var_13574	20207479	chr7	3737	g159536	28609362	scaffold_4	1573	A1
L_var_13579	20371256	chr7	3739	g162286	42385866	scaffold_4	1741	A1
L_var_13582	20443648	chr7	3740	g157969	20729992	scaffold_4	1467	A1
L_var_13583	20498932	chr7	3741	g156978	15796339	scaffold_4	1376	A1
L_var_13584	20498932	chr7	3742	g158737	24474507	scaffold_4	1524	A1
L_var_13589	20728933	chr7	3743	g157117	16438383	scaffold_4	1383	A1
L_var_13590	20729441	chr7	3744	g157118	16441450	scaffold_4	1384	A1
L_var_13591	20805020	chr7	3745	g158734	24464078	scaffold_4	1523	A1
L_var_13592	20815404	chr7	3746	g157683	19200773	scaffold_4	1441	A1
L_var_13593	20836350	chr7	3747	g157682	19197222	scaffold_4	1440	A1
L_var_13594	20879444	chr7	3748	g157678	19179442	scaffold_4	1439	A1
L_var_13595	20939750	chr7	3749	g163156	47307125	scaffold_4	1772	A1
L_var_13599	21191407	chr7	3751	g155699	10063176	scaffold_4	1293	A1
L_var_13600	21236145	chr7	3752	g155705	10087147	scaffold_4	1294	A1
L_var_13604	21304471	chr7	3755	g157495	18427433	scaffold_4	1423	A1
L_var_13605	21304663	chr7	3756	g153714	812922	scaffold_4	1179	A1
L_var_13612	21458698	chr7	3761	g159210	27004964	scaffold_4	1547	A1
L_var_13614	21515909	chr7	3762	g162425	43146972	scaffold_4	1755	A1
L_var_13617	21576374	chr7	3763	g160369	32727095	scaffold_4	1612	A1
L_var_13622	21702176	chr7	3764	g157664	19129271	scaffold_4	1438	A1
L_var_13623	21773516	chr7	3765	g160175	31974786	scaffold_4	1603	A1
L_var_13625	21784318	chr7	3766	g153669	635091	scaffold_4	1173	A1
L_var_13628	21881416	chr7	3767	g161383	37751128	scaffold_4	1685	A1
L_var_13631	21924835	chr7	3768	g155304	8377361	scaffold_4	1264	A1
L_var_13632	21964889	chr7	3769	g159067	26314291	scaffold_4	1539	A1
L_var_13633	22005383	chr7	3770	g160568	33664758	scaffold_4	1617	A1
L_var_13635	22015149	chr7	3771	g153677	668073	scaffold_4	1174	A1
L_var_13642	22215039	chr7	3774	g162321	42617855	scaffold_4	1742	A1
L_var_13643	22269826	chr7	3775	g162332	42671975	scaffold_4	1743	A1
L_var_13644	22296557	chr7	3776	g162342	42722082	scaffold_4	1744	A1
L_var_13645	22301317	chr7	3777	g163898	51313146	scaffold_4	1822	A1
L_var_13646	22339783	chr7	3778	g163901	51328631	scaffold_4	1823	A1
L_var_13650	22412642	chr7	3781	g157145	16547311	scaffold_4	1387	A1
L_var_13651	22412816	chr7	3782	g161067	36146783	scaffold_4	1656	A1
L_var_13654	22515856	chr7	3783	g153965	2114135	scaffold_4	1197	A1
L_var_13656	22552130	chr7	3784	g156666	14519539	scaffold_4	1359	A1
L_var_13658	22630965	chr7	3785	g159717	29613921	scaffold_4	1586	A1
L_var_13659	22637267	chr7	3786	g159716	29610820	scaffold_4	1585	A1
L_var_13660	22667341	chr7	3787	g156675	14557436	scaffold_4	1360	A1
L_var_13661	22675693	chr7	3788	g156676	14566220	scaffold_4	1361	A1
L_var_13662	22850268	chr7	3789	g156680	14593608	scaffold_4	1362	A1
L_var_13663	22921502	chr7	3790	g156787	15047228	scaffold_4	1363	A1
L_var_13666	23022219	chr7	3791	g159466	28274207	scaffold_4	1569	A1
L_var_13672	23128461	chr7	3793	g158027	21097242	scaffold_4	1469	A1
L_var_13675	23226126	chr7	3794	g159438	28193796	scaffold_4	1566	A1
L_var_13677	23273685	chr7	3795	g159447	28220151	scaffold_4	1567	A1
L_var_13678	23336204	chr7	3796	g155756	10423246	scaffold_4	1298	A1
L_var_13679	23382585	chr7	3797	g163536	49318833	scaffold_4	1794	A1
L_var_13680	23400735	chr7	3798	g161080	36203114	scaffold_4	1659	A1
L_var_13681	23413728	chr7	3799	g161077	36187960	scaffold_4	1658	A1
L_var_13682	23419693	chr7	3800	g162115	41653731	scaffold_4	1732	A1
L_var_13683	23441955	chr7	3801	g163999	51817175	scaffold_4	1828	A1
L_var_13685	23456194	chr7	3802	g156886	15430161	scaffold_4	1368	A1
L_var_13689	23545541	chr7	3803	g155630	9649503	scaffold_4	1286	A1
L_var_13690	23597167	chr7	3804	g155624	9628565	scaffold_4	1285	A1
L_var_13691	23659228	chr7	3805	g157929	20512247	scaffold_4	1464	A1
L_var_13692	23730348	chr7	3806	g155424	8734816	scaffold_4	1269	A1
L_var_13693	23754937	chr7	3807	g162191	41948141	scaffold_4	1737	A1
L_var_13694	23764851	chr7	3808	g162192	41953185	scaffold_4	1738	A1
L_var_13695	23810614	chr7	3809	g161092	36238216	scaffold_4	1660	A1
L_var_13696	23869474	chr7	3810	g161099	36285199	scaffold_4	1661	A1
L_var_13699	24042271	chr7	3812	g156398	13325630	scaffold_4	1337	A1
L_var_13700	24051082	chr7	3813	g155894	10970390	scaffold_4	1311	A1
L_var_13709	24303254	chr7	3815	g160310	32485270	scaffold_4	1605	A1
L_var_13710	24350585	chr7	3816	g161255	37154234	scaffold_4	1667	A1
L_var_13712	24375980	chr7	3817	g161253	37145042	scaffold_4	1666	A1
L_var_13714	24405423	chr7	3819	g160504	33350377	scaffold_4	1615	A1
L_var_13716	24451662	chr7	3820	g161589	38752593	scaffold_4	1698	A1
L_var_13717	24490165	chr7	3821	g161666	39272905	scaffold_4	1702	A1
L_var_13726	24824921	chr7	3823	g156842	15290776	scaffold_4	1366	A1
L_var_13728	24879158	chr7	3824	g157716	19361736	scaffold_4	1446	A1
L_var_13736	25412359	chr7	3825	g162436	43207887	scaffold_4	1756	A1
L_var_13741	25567420	chr7	3826	g156433	13421608	scaffold_4	1340	A1
L_var_13747	25698407	chr7	3827	g161435	37994898	scaffold_4	1689	A1
L_var_13749	26043905	chr7	3828	g157123	16463641	scaffold_4	1385	A1
L_var_13750	26046702	chr7	3829	g154327	4002460	scaffold_4	1216	A1
L_var_13755	26188589	chr7	3831	g161284	37319093	scaffold_4	1673	A1
L_var_13756	26213675	chr7	3832	g154668	5438589	scaffold_4	1231	A1
L_var_13758	26272771	chr7	3833	g158217	22101480	scaffold_4	1480	A1
L_var_13759	26295809	chr7	3834	g158213	22082894	scaffold_4	1479	A1
L_var_13764	26351066	chr7	3836	g158514	23498019	scaffold_4	1501	A1
L_var_13765	26356185	chr7	3837	g163534	49303088	scaffold_4	1793	A1
L_var_13770	26468445	chr7	3839	g157589	18778280	scaffold_4	1432	A1
L_var_13771	26470233	chr7	3840	g154171	2981740	scaffold_4	1209	A1
L_var_13777	26602731	chr7	3842	g161281	37302475	scaffold_4	1672	A1
L_var_13785	26855113	chr7	3844	g153852	1604777	scaffold_4	1189	A1
L_var_13786	26945648	chr7	3845	g153838	1506869	scaffold_4	1188	A1
L_var_13787	27030828	chr7	3846	g154201	3110452	scaffold_4	1211	A1
L_var_13790	27108086	chr7	3847	g157201	16884401	scaffold_4	1392	A1
L_var_13791	27230859	chr7	3848	g154301	3837439	scaffold_4	1214	A1
L_var_13792	27533465	chr7	3849	g154273	3591218	scaffold_4	1213	A1
L_var_13795	28170617	chr7	3850	g154237	3322827	scaffold_4	1212	A1
L_var_13798	28294489	chr7	3851	g163913	51389454	scaffold_4	1826	A1
L_var_13799	28316173	chr7	3852	g158385	22876065	scaffold_4	1488	A1
L_var_13806	28417360	chr7	3853	g158465	23245309	scaffold_4	1494	A1
L_var_13810	28501237	chr7	3854	g162987	46521264	scaffold_4	1771	A1
L_var_13811	28532866	chr7	3855	g163194	47483604	scaffold_4	1777	A1
L_var_13813	28542542	chr7	3856	g156443	13444955	scaffold_4	1341	A1
L_var_13814	28594210	chr7	3857	g154690	5515514	scaffold_4	1235	A1
L_var_13815	28596104	chr7	3858	g159605	29027657	scaffold_4	1577	A1
L_var_13816	28626585	chr7	3859	g158960	25664863	scaffold_4	1538	A1
L_var_13817	28653142	chr7	3860	g158955	25649852	scaffold_4	1537	A1
L_var_13818	28672028	chr7	3861	g157424	18030617	scaffold_4	1417	A1
L_var_13819	28679449	chr7	3862	g163429	48752837	scaffold_4	1789	A1
L_var_13820	28707398	chr7	3863	g158787	24666098	scaffold_4	1527	A1
L_var_13821	28721888	chr7	3864	g161996	40963796	scaffold_4	1721	A1
L_var_13825	28902008	chr7	3865	g161482	38238542	scaffold_4	1692	A1
L_var_13831	29055264	chr7	3867	g160101	31613526	scaffold_4	1602	A1
L_var_13832	29091806	chr7	3868	g164084	52263225	scaffold_4	1835	A1
L_var_13844	29314223	chr7	3872	g164186	52753532	scaffold_4	1837	A1
L_var_13845	29327820	chr7	3873	g155227	8110044	scaffold_4	1261	A1
L_var_13851	29488678	chr7	3876	g162373	42893752	scaffold_4	1749	A1
L_var_13853	29612392	chr7	3877	g162368	42839041	scaffold_4	1748	A1
L_var_13854	29656599	chr7	3878	g162363	42807832	scaffold_4	1747	A1
L_var_13856	29671925	chr7	3879	g156837	15255837	scaffold_4	1365	A1
L_var_13859	29768247	chr7	3880	g161821	39899497	scaffold_4	1709	A1
L_var_13861	29828356	chr7	3881	g157297	17349370	scaffold_4	1403	A1
L_var_13864	29940014	chr7	3884	g158952	25637946	scaffold_4	1536	A1
L_var_13870	30038091	chr7	3885	g163685	50077840	scaffold_4	1807	A1
L_var_13874	30110715	chr7	3886	g159251	27271118	scaffold_4	1549	A1
L_var_13875	30132265	chr7	3887	g158880	25287468	scaffold_4	1528	A1
L_var_13887	30460936	chr7	3890	g161258	37190043	scaffold_4	1668	A1
L_var_13886	30461267	chr7	3891	g163348	48387095	scaffold_4	1787	A1
L_var_13889	30507216	chr7	3892	g157508	18461331	scaffold_4	1424	A1
L_var_13891	30593163	chr7	3893	g159669	29398340	scaffold_4	1583	A1
L_var_13893	30653556	chr7	3895	g153995	2249363	scaffold_4	1198	A1
L_var_13894	30659087	chr7	3896	g153998	2266553	scaffold_4	1199	A1
L_var_13895	30695732	chr7	3897	g159634	29236452	scaffold_4	1579	A1
L_var_13897	30721513	chr7	3898	g161550	38548021	scaffold_4	1696	A1
L_var_13899	30751378	chr7	3899	g160574	33696471	scaffold_4	1619	A1
L_var_13900	30807110	chr7	3900	g163576	49491574	scaffold_4	1800	A1
L_var_13901	30833131	chr7	3901	g157706	19320919	scaffold_4	1445	A1
L_var_13903	30845754	chr7	3902	g157212	16936771	scaffold_4	1394	A1
L_var_13909	31009430	chr7	3904	g160753	34525796	scaffold_4	1629	A1
L_var_13910	31009908	chr7	3905	g160740	34496610	scaffold_4	1628	A1
L_var_13911	31115831	chr7	3906	g160729	34401808	scaffold_4	1627	A1
L_var_13912	31192350	chr7	3907	g156323	13066122	scaffold_4	1334	A1
L_var_13913	31265941	chr7	3908	g158447	23178161	scaffold_4	1492	A1
L_var_13928	31593854	chr7	3910	g157419	18005014	scaffold_4	1415	A1
L_var_13929	31594043	chr7	3911	g154885	6445250	scaffold_4	1249	A1
L_var_13930	31613452	chr7	3912	g154889	6454687	scaffold_4	1250	A1
L_var_13933	31714208	chr7	3913	g158402	22985523	scaffold_4	1489	A1
L_var_13942	31968232	chr7	3914	g159649	29300463	scaffold_4	1581	A1
L_var_13945	32012836	chr7	3915	g155311	8392819	scaffold_4	1265	A1
L_var_13949	32198153	chr7	3917	g158630	23945997	scaffold_4	1511	A1
L_var_13950	32441487	chr7	3918	g162025	41141992	scaffold_4	1725	A1
L_var_13953	32474870	chr7	3919	g163596	49648946	scaffold_4	1803	A1
L_var_13956	32520768	chr7	3920	g158449	23187829	scaffold_4	1493	A1
L_var_13958	32592572	chr7	3921	g156899	15502207	scaffold_4	1371	A1
L_var_13959	32628460	chr7	3922	g158709	24366391	scaffold_4	1518	A1
L_var_13960	32653401	chr7	3923	g162600	44005850	scaffold_4	1759	A1
L_var_13971	33055341	chr7	3927	g154063	2467610	scaffold_4	1201	A1
L_var_13974	33140336	chr7	3928	g157421	18012495	scaffold_4	1416	A1
L_var_13987	33569504	chr7	3931	g157661	19116306	scaffold_4	1437	A1
L_var_13989	33603484	chr7	3932	g157439	18096183	scaffold_4	1421	A1
L_var_13991	33709653	chr7	3933	g162024	41107759	scaffold_4	1724	A1
L_var_13992	33766609	chr7	3934	g154541	4792673	scaffold_4	1224	A1
L_var_13993	33846079	chr7	3935	g155585	9405105	scaffold_4	1280	A1
L_var_13995	33927256	chr7	3936	g157783	19708179	scaffold_4	1454	A1
L_var_13996	34025317	chr7	3937	g157780	19651357	scaffold_4	1453	A1
L_var_13997	34070730	chr7	3938	g158218	22110771	scaffold_4	1481	A1
L_var_13999	34107219	chr7	3939	g160705	34239260	scaffold_4	1625	A1
L_var_14000	34140181	chr7	3940	g159276	27362927	scaffold_4	1551	A1
L_var_14006	34340911	chr7	3942	g159868	30413452	scaffold_4	1591	A1
L_var_14005	34341087	chr7	3943	g161721	39509716	scaffold_4	1704	A1
L_var_14008	34421944	chr7	3945	g156227	12514763	scaffold_4	1331	A1
L_var_14009	34462137	chr7	3946	g159579	28848161	scaffold_4	1574	A1
L_var_14011	34508599	chr7	3947	g156896	15484263	scaffold_4	1370	A1
L_var_14013	34611167	chr7	3948	g163331	48233933	scaffold_4	1783	A1
L_var_14016	34821533	chr7	3949	g154666	5419065	scaffold_4	1230	A1
L_var_14017	34849834	chr7	3950	g158499	23388810	scaffold_4	1496	A1
L_var_14022	34902048	chr7	3952	g154687	5505058	scaffold_4	1234	A1
L_var_14025	35167059	chr7	3953	g157282	17266923	scaffold_4	1401	A1
L_var_14026	35172972	chr7	3954	g163343	48340605	scaffold_4	1785	A1
L_var_14027	35215432	chr7	3955	g157370	17748754	scaffold_4	1410	A1
L_var_14029	35220337	chr7	3956	g157550	18620569	scaffold_4	1430	A1
L_var_14030	35300580	chr7	3957	g163170	47355782	scaffold_4	1774	A1
L_var_14033	35308293	chr7	3958	g158101	21423966	scaffold_4	1475	A1
L_var_14034	35345831	chr7	3959	g163464	48922183	scaffold_4	1790	A1
L_var_14035	35353096	chr7	3960	g158766	24600371	scaffold_4	1525	A1
L_var_14037	35411793	chr7	3961	g159287	27436873	scaffold_4	1553	A1
L_var_14041	35600241	chr7	3962	g159646	29288490	scaffold_4	1580	A1
L_var_14046	35686423	chr7	3964	g156416	13375152	scaffold_4	1338	A1
L_var_14047	35740500	chr7	3965	g156522	13706382	scaffold_4	1344	A1
L_var_14051	35852793	chr7	3966	g161713	39469673	scaffold_4	1703	A1
L_var_14060	36063091	chr7	3967	g155693	10039202	scaffold_4	1291	A1
L_var_14061	36076009	chr7	3968	g161607	38894388	scaffold_4	1700	A1
L_var_14075	36307174	chr7	3970	g163884	51244380	scaffold_4	1820	A1
L_var_14076	36320067	chr7	3971	g163885	51246430	scaffold_4	1821	A1
L_var_14080	36401866	chr7	3972	g155595	9474571	scaffold_4	1281	A1
L_var_14081	36433719	chr7	3973	g153874	1692234	scaffold_4	1192	A1
L_var_14084	36550732	chr7	3974	g156381	13277235	scaffold_4	1335	A1
L_var_14085	36566385	chr7	3975	g155224	8093125	scaffold_4	1260	A1
L_var_14086	36583698	chr7	3976	g162951	46355743	scaffold_4	1769	A1
L_var_14087	36612231	chr7	3977	g157524	18522091	scaffold_4	1426	A1
L_var_14088	36622885	chr7	3978	g159122	26594277	scaffold_4	1543	A1
L_var_14089	36625496	chr7	3979	g157259	17159769	scaffold_4	1398	A1
L_var_14096	36871496	chr7	3980	g158190	21918693	scaffold_4	1478	A1
L_var_14099	37014239	chr7	3981	g158173	21794961	scaffold_4	1477	A1
L_var_14100	37014252	chr7	3982	g157313	17437395	scaffold_4	1404	A1
L_var_14102	37058691	chr7	3983	g159604	29023620	scaffold_4	1576	A1
L_var_14103	37122066	chr7	3984	g156181	12233268	scaffold_4	1326	A1
L_var_14104	37179471	chr7	3985	g157987	20857549	scaffold_4	1468	A1
L_var_14105	37211564	chr7	3986	g156992	15909730	scaffold_4	1377	A1
L_var_14107	37254244	chr7	3987	g156096	11856399	scaffold_4	1323	A1
L_var_14109	37270790	chr7	3988	g154405	4329666	scaffold_4	1219	A1
L_var_14113	37331717	chr7	3989	g160709	34283484	scaffold_4	1626	A1
L_var_14118	37563923	chr7	3990	g162188	41936500	scaffold_4	1736	A1
L_var_14120	37585140	chr7	3991	g158470	23259506	scaffold_4	1495	A1
L_var_14122	37624766	chr7	3992	g163555	49397065	scaffold_4	1796	A1
L_var_14125	37754984	chr7	3993	g155223	8088014	scaffold_4	1259	A1
L_var_14126	37767373	chr7	3994	g158521	23519958	scaffold_4	1502	A1
L_var_14127	37784705	chr7	3995	g161303	37399072	scaffold_4	1677	A1
L_var_14128	37826056	chr7	3996	g153567	266439	scaffold_4	1168	A1
L_var_14129	37889696	chr7	3997	g155827	10692730	scaffold_4	1306	A1
L_var_14133	37977644	chr7	3999	g163687	50100029	scaffold_4	1808	A1
L_var_14134	38001571	chr7	4000	g161863	40145766	scaffold_4	1714	A1
L_var_14135	38038080	chr7	4001	g157699	19278563	scaffold_4	1444	A1
L_var_14137	38061030	chr7	4002	g155999	11327335	scaffold_4	1316	A1
L_var_14139	38109359	chr7	4003	g154672	5445900	scaffold_4	1232	A1
L_var_14141	38206607	chr7	4004	g157728	19433164	scaffold_4	1448	A1
L_var_14142	38312319	chr7	4005	g159338	27709722	scaffold_4	1558	A1
L_var_14144	38335673	chr7	4006	g161210	36825968	scaffold_4	1664	A1
L_var_14146	38369588	chr7	4007	g163547	49355244	scaffold_4	1795	A1
L_var_14147	38384126	chr7	4008	g159335	27702014	scaffold_4	1557	A1
L_var_14148	38424820	chr7	4009	g156215	12456263	scaffold_4	1329	A1
L_var_14150	38545263	chr7	4010	g157138	16522957	scaffold_4	1386	A1
L_var_14151	38606101	chr7	4011	g162128	41682360	scaffold_4	1733	A1
L_var_14153	38649018	chr7	4012	g158665	24145351	scaffold_4	1512	A1
