s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
L_var_13355	13532497	chr7	3783	BL12887	16826366	BFL_6	3325	D
L_var_13427	16074343	chr7	3819	BL05257	9472989	BFL_6	3173	D
L_var_13598	21131683	chr7	3911	BL05135	11473777	BFL_6	3213	D
L_var_13660	22667341	chr7	3947	BL19726	18329187	BFL_6	3357	D
L_var_13665	23020790	chr7	3952	BL05122	11594475	BFL_6	3217	D
L_var_14137	38061030	chr7	4172	BL05113	11815166	BFL_6	3220	D
L_var_13638	22077298	chr7	3932	BL24555	14548377	BFL_7	3770	F
L_var_13645	22301317	chr7	3938	BL24546	14672403	BFL_7	3771	F
L_var_13662	22850268	chr7	3949	BL02555	2015345	BFL_7	3487	F
L_var_13799	28316173	chr7	4018	BL02592	3274307	BFL_7	3498	F
L_var_13051	3081603	chr7	3645	BL03865	1341243	BFL_8	3896	M
L_var_13608	21377834	chr7	3916	BL18538	20328741	BFL_8	4177	M
L_var_14238	41126569	chr7	4226	BL26902	8403434	BFL_8	3972	M
L_var_14258	42022479	chr7	4239	BL18565	20837642	BFL_8	4190	M
L_var_12979	1459401	chr7	3611	BL10907	16029958	BFL_9	4449	K
L_var_13659	22637267	chr7	3946	BL21006	7929808	BFL_9	4312	K
L_var_13829	28982825	chr7	4033	BL23501	12430315	BFL_9	4395	K
L_var_12984	1524952	chr7	3615	BL00726	1402738	BFL_10	4588	B1
L_var_13174	7563902	chr7	3704	BL00728	1411345	BFL_10	4589	B1
L_var_13434	16312262	chr7	3824	BL04394	14070085	BFL_10	4735	B1
L_var_13728	24879158	chr7	3984	BL17236	7631420	BFL_10	4641	B1
L_var_13825	28902008	chr7	4032	BL00729	1419711	BFL_10	4590	B1
L_var_14044	35635226	chr7	4131	BL04361	14495023	BFL_10	4749	B1
L_var_12993	1725006	chr7	3622	BL19149	13066831	BFL_11	5116	G
L_var_13400	14718850	chr7	3806	BL20224	14685206	BFL_11	5150	G
L_var_13523	18652160	chr7	3873	BL20359	17324504	BFL_11	5186	G
L_var_14347	44211090	chr7	4276	BL20030	7324598	BFL_11	4995	G
L_var_13314	11963677	chr7	3766	BL16676	1397066	BFL_12	5303	N
L_var_13448	16619936	chr7	3834	BL26095	6510607	BFL_12	5360	N
L_var_13749	26043905	chr7	3989	BL26668	16688587	BFL_12	5518	N
L_var_14291	42725480	chr7	4258	BL13848	22525221	BFL_12	5589	N
L_var_13236	9422024	chr7	3732	BL24847	5459216	BFL_13	5697	H
L_var_13420	15805088	chr7	3815	BL19555	10411037	BFL_13	5786	H
L_var_13772	26504823	chr7	4007	BL09071	17191870	BFL_13	5957	H
L_var_13928	31593854	chr7	4075	BL19052	22049071	BFL_13	6018	H
L_var_13603	21284730	chr7	3913	BL14478	10264423	BFL_14	6162	P
L_var_13724	24734636	chr7	3981	BL04675	18106610	BFL_14	6273	P
L_var_13892	30600465	chr7	4060	BL08938	18689375	BFL_14	6283	P
L_var_13971	33055341	chr7	4093	BL14226	5609387	BFL_14	6091	P
L_var_14239	41144748	chr7	4227	BL14128	5310161	BFL_14	6086	P
L_var_13011	2088031	chr7	3629	BL05969	5830967	BFL_15	6367	L
L_var_13611	21450671	chr7	3919	BL24298	18264237	BFL_15	6589	L
L_var_13626	21832934	chr7	3926	BL05889	4768582	BFL_15	6345	L
L_var_13657	22619000	chr7	3944	BL06430	14731088	BFL_15	6547	L
L_var_13658	22630965	chr7	3945	BL06334	12960397	BFL_15	6511	L
L_var_13664	22960755	chr7	3951	BL06147	9897640	BFL_15	6440	L
L_var_13013	2116192	chr7	3630	BL17658	10409774	BFL_17	6759	J1
L_var_13198	8372513	chr7	3716	BL08558	5817678	BFL_17	6700	J1
L_var_13835	29142648	chr7	4036	BL22925	1091600	BFL_17	6634	J1
L_var_14019	34865166	chr7	4117	BL17628	11148914	BFL_17	6769	J1
L_var_14234	41047132	chr7	4225	BL05744	14434335	BFL_17	6806	J1
L_var_14339	44066902	chr7	4274	BL17654	10447369	BFL_17	6760	J1
L_var_13586	20668811	chr7	3903	BL08794	17890823	BFL_18	7274	B3
L_var_14213	40251446	chr7	4219	BL04630	7187098	BFL_18	7157	B3
L_var_14285	42547287	chr7	4253	BL08787	17966968	BFL_18	7278	B3
L_var_13333	12837657	chr7	3776	BL18682	15360268	BFL_19	7414	O2
L_var_13862	29856336	chr7	4047	BL20785	17076995	BFL_19	7428	O2
L_var_13992	33766609	chr7	4099	BL23754	7130717	BFL_19	7330	O2
L_var_14420	1348386	chr8	4294	BL01067	16841409	BFL_1	506	A
L_var_14452	2431636	chr8	4297	BL01179	15386042	BFL_1	456	A
L_var_14474	3234138	chr8	4299	BL00687	27899576	BFL_1	726	A
L_var_14493	3768964	chr8	4301	BL01069	16788878	BFL_1	504	A
L_var_14498	3877291	chr8	4303	BL01965	4478716	BFL_1	75	A
L_var_14509	4103968	chr8	4307	BL01911	5579555	BFL_1	107	A
L_var_14555	5723524	chr8	4311	BL01066	16888266	BFL_1	507	A
L_var_14567	6279050	chr8	4315	BL01280	14010426	BFL_1	400	A
L_var_14573	6707849	chr8	4316	BL00657	28337595	BFL_1	738	A
L_var_14603	7967846	chr8	4324	BL00636	28803266	BFL_1	746	A
L_var_14607	8152554	chr8	4325	BL01464	11446717	BFL_1	309	A
L_var_14632	8966631	chr8	4326	BL01952	4675680	BFL_1	83	A
L_var_14651	9529441	chr8	4329	BL01063	17020908	BFL_1	508	A
L_var_14778	13117934	chr8	4334	BL01115	16154186	BFL_1	485	A
L_var_14782	13238716	chr8	4336	BL00986	18217726	BFL_1	546	A
L_var_14792	13550573	chr8	4337	BL01636	9175050	BFL_1	229	A
L_var_14892	17047763	chr8	4342	BL01944	4839306	BFL_1	88	A
L_var_14894	17115264	chr8	4343	BL00827	20809944	BFL_1	609	A
L_var_14899	17264997	chr8	4344	BL01943	4849785	BFL_1	89	A
L_var_14906	17507884	chr8	4345	BL01909	5602693	BFL_1	109	A
L_var_14907	17525069	chr8	4346	BL00814	21090631	BFL_1	611	A
L_var_14919	17796926	chr8	4351	BL00686	27909217	BFL_1	727	A
L_var_14925	17948145	chr8	4353	BL01942	4852948	BFL_1	90	A
L_var_14926	17950543	chr8	4354	BL14684	23672615	BFL_1	645	A
L_var_14950	18860303	chr8	4355	BL00640	28727342	BFL_1	745	A
L_var_14951	18888604	chr8	4356	BL00724	27166709	BFL_1	712	A
L_var_14955	18941778	chr8	4358	BL01118	16123760	BFL_1	482	A
L_var_14958	19101975	chr8	4360	BL01060	17114887	BFL_1	509	A
L_var_14961	19232894	chr8	4361	BL01946	4810165	BFL_1	86	A
L_var_15003	20472250	chr8	4362	BL01736	7855452	BFL_1	193	A
L_var_15006	20524903	chr8	4364	BL01102	16341316	BFL_1	493	A
L_var_15024	20898301	chr8	4370	BL14690	23747930	BFL_1	649	A
L_var_15109	23546018	chr8	4380	BL00816	20990376	BFL_1	610	A
L_var_15112	24099513	chr8	4381	BL01068	16805969	BFL_1	505	A
L_var_15114	24121356	chr8	4382	BL01634	9203399	BFL_1	230	A
L_var_15116	24146466	chr8	4384	BL01734	7868085	BFL_1	194	A
L_var_15124	24455602	chr8	4386	BL01737	7847053	BFL_1	192	A
L_var_15125	24542851	chr8	4387	BL00717	27291712	BFL_1	715	A
L_var_15140	24907127	chr8	4390	BL01954	4648250	BFL_1	81	A
L_var_15163	25381623	chr8	4392	BL00790	21893752	BFL_1	616	A
L_var_15164	25456678	chr8	4393	BL01278	14096795	BFL_1	401	A
L_var_15166	25561520	chr8	4394	BL01924	5283809	BFL_1	101	A
L_var_15167	25574231	chr8	4395	BL25530	3435500	BFL_1	47	A
L_var_15173	25993874	chr8	4396	BL00689	27845503	BFL_1	725	A
L_var_15174	26004179	chr8	4397	BL14691	23781027	BFL_1	650	A
L_var_15279	27825638	chr8	4401	BL00839	20618445	BFL_1	607	A
L_var_15295	28339306	chr8	4404	BL06525	32369971	BFL_1	781	A
L_var_15337	29505293	chr8	4410	BL00785	22004147	BFL_1	617	A
L_var_15340	29620790	chr8	4412	BL01685	8443920	BFL_1	214	A
L_var_15352	30171966	chr8	4413	BL14692	23787946	BFL_1	651	A
L_var_15369	30764964	chr8	4416	BL01910	5589860	BFL_1	108	A
L_var_15376	30981980	chr8	4418	BL01940	4867560	BFL_1	91	A
L_var_15379	31093881	chr8	4419	BL01436	11751195	BFL_1	323	A
L_var_15401	31544434	chr8	4420	BL01080	16654432	BFL_1	500	A
L_var_15400	31544455	chr8	4421	BL01945	4821920	BFL_1	87	A
L_var_15402	31598524	chr8	4422	BL00680	27979535	BFL_1	730	A
L_var_15425	32438801	chr8	4423	BL01083	16623672	BFL_1	499	A
L_var_15428	32461726	chr8	4425	BL01182	15319949	BFL_1	455	A
L_var_15429	32491720	chr8	4426	BL14683	23659308	BFL_1	644	A
L_var_15430	32495892	chr8	4427	BL01457	11545157	BFL_1	312	A
L_var_15435	32601043	chr8	4428	BL01928	5177780	BFL_1	98	A
L_var_15440	32677315	chr8	4431	BL01077	16686718	BFL_1	501	A
L_var_15449	32849177	chr8	4435	BL01683	8462297	BFL_1	215	A
L_var_15467	33668667	chr8	4436	BL01953	4661711	BFL_1	82	A
L_var_15468	33735132	chr8	4437	BL01697	8298487	BFL_1	208	A
L_var_15469	33763799	chr8	4438	BL01698	8212404	BFL_1	207	A
L_var_15473	33816122	chr8	4439	BL14686	23689507	BFL_1	647	A
L_var_15476	33888844	chr8	4441	BL01961	4574701	BFL_1	78	A
L_var_15480	34055978	chr8	4443	BL00988	18155407	BFL_1	545	A
L_var_15488	34254734	chr8	4445	BL01177	15412536	BFL_1	457	A
L_var_15513	34997077	chr8	4452	BL01925	5261953	BFL_1	100	A
L_var_15523	35297443	chr8	4453	BL01055	17176254	BFL_1	510	A
L_var_15571	36800128	chr8	4456	BL01927	5195827	BFL_1	99	A
L_var_15617	38257108	chr8	4458	BL01930	5155186	BFL_1	97	A
L_var_15670	39914293	chr8	4460	BL01467	11407153	BFL_1	308	A
L_var_15677	40142608	chr8	4461	BL00837	20660620	BFL_1	608	A
L_var_15701	41012336	chr8	4466	BL25521	3576364	BFL_1	49	A
L_var_15702	41046052	chr8	4467	BL01584	9770335	BFL_1	256	A
L_var_15715	41386137	chr8	4468	BL01054	17189800	BFL_1	511	A
L_var_15718	41440632	chr8	4469	BL01142	15779714	BFL_1	474	A
L_var_15722	41523050	chr8	4470	BL14685	23679234	BFL_1	646	A
L_var_15723	41529112	chr8	4471	BL01107	16290451	BFL_1	490	A
L_var_14457	2775085	chr8	4298	BL07525	22203153	BFL_2	1208	C1
L_var_14577	6858281	chr8	4320	BL25357	30239275	BFL_2	1389	C1
L_var_14799	13805830	chr8	4338	BL07730	25589611	BFL_2	1311	J2
L_var_14891	16999385	chr8	4341	BL07171	16755001	BFL_2	1046	C1
L_var_15275	27714851	chr8	4398	BL06906	11801366	BFL_2	949	J2
L_var_15334	29363236	chr8	4409	BL07262	18302139	BFL_2	1085	C1
L_var_15436	32632427	chr8	4429	BL15899	6924846	BFL_2	872	C1
L_var_15505	34755661	chr8	4448	BL06937	12329668	BFL_2	960	J2
L_var_15507	34789997	chr8	4449	BL25358	30223864	BFL_2	1388	C1
L_var_15679	40241690	chr8	4462	BL07017	13849152	BFL_2	982	J2
L_var_14494	3822940	chr8	4302	BL21614	17898991	BFL_4	1753	O1
L_var_15022	20853890	chr8	4369	BL27107	29136552	BFL_4	1950	I
L_var_15053	21823306	chr8	4372	BL08100	32323294	BFL_4	1985	I
L_var_15075	22404617	chr8	4375	BL04512	3335490	BFL_4	1475	O1
L_var_15089	22813770	chr8	4379	BL27100	28978918	BFL_4	1948	I
L_var_15139	24903273	chr8	4389	BL23993	1123126	BFL_4	1460	O1
L_var_15333	29357770	chr8	4408	BL17594	33362138	BFL_4	2002	I
L_var_15371	30811541	chr8	4417	BL22053	10526309	BFL_4	1585	O1
L_var_15561	36504748	chr8	4455	BL21320	22813764	BFL_4	1877	I
L_var_14715	11310298	chr8	4331	BL15156	23333698	BFL_3	2307	Q
L_var_14771	12901730	chr8	4333	BL14877	28424493	BFL_3	2391	Q
L_var_14914	17691431	chr8	4349	BL15385	18516116	BFL_3	2237	Q
L_var_15020	20793657	chr8	4367	BL15521	15718928	BFL_3	2186	C2
L_var_15079	22519159	chr8	4377	BL15474	16663432	BFL_3	2199	C2
L_var_15115	24139922	chr8	4383	BL15593	14560069	BFL_3	2159	C2
L_var_15487	34254282	chr8	4444	BL15012	25690272	BFL_3	2354	Q
L_var_15508	34829957	chr8	4450	BL15428	17797674	BFL_3	2217	Q
L_var_15308	28684884	chr8	4406	BL27743	16722778	BFL_5	2730	E
L_var_14445	2190816	chr8	4296	BL02530	20797432	BFL_6	3409	D
L_var_14702	11063305	chr8	4330	BL09543	979092	BFL_6	2974	D
L_var_14734	11913788	chr8	4332	BL10252	22152339	BFL_6	3417	D
L_var_15004	20492643	chr8	4363	BL05207	10369032	BFL_6	3189	D
L_var_14574	6770801	chr8	4317	BL22550	21970251	BFL_7	3829	F
L_var_14575	6801657	chr8	4318	BL22551	21979482	BFL_7	3830	F
L_var_14633	9023923	chr8	4327	BL02885	8124297	BFL_7	3609	F
L_var_15478	33946733	chr8	4442	BL02840	7556357	BFL_7	3584	F
L_var_15666	39815422	chr8	4459	BL24525	14940298	BFL_7	3776	F
L_var_14582	7031532	chr8	4321	BL18195	13590806	BFL_8	4062	M
L_var_14781	13170742	chr8	4335	BL18372	17019935	BFL_8	4125	M
L_var_15076	22410335	chr8	4376	BL18285	15033157	BFL_8	4092	M
L_var_15086	22698786	chr8	4378	BL21231	22236567	BFL_8	4212	M
L_var_15357	30307346	chr8	4415	BL18219	13979781	BFL_8	4068	M
L_var_15426	32440114	chr8	4424	BL18031	11091061	BFL_8	4007	M
L_var_15437	32653690	chr8	4430	BL13165	23369584	BFL_8	4221	M
L_var_14505	4046691	chr8	4306	BL13587	20804729	BFL_9	4503	K
L_var_15054	21838477	chr8	4373	BL08381	22640108	BFL_9	4552	K
L_var_15278	27809525	chr8	4400	BL13576	20957596	BFL_9	4508	K
L_var_15489	34284096	chr8	4446	BL13514	21727432	BFL_9	4535	K
L_var_15560	36479998	chr8	4454	BL00550	23991968	BFL_9	4571	K
L_var_15688	40606679	chr8	4465	BL20955	6969357	BFL_9	4296	K
L_var_15120	24277319	chr8	4385	BL04277	15972551	BFL_10	4769	B1
L_var_15306	28622921	chr8	4405	BL12249	21965060	BFL_10	4838	B1
L_var_14512	4430272	chr8	4308	BL03935	3231964	BFL_11	4884	G
L_var_14533	5088464	chr8	4309	BL09238	1188337	BFL_11	4859	G
L_var_14918	17791148	chr8	4350	BL04027	5025601	BFL_11	4928	G
L_var_15282	27943265	chr8	4402	BL23114	12495011	BFL_11	5109	G
L_var_15294	28333341	chr8	4403	BL23113	12621517	BFL_11	5110	G
L_var_15683	40434370	chr8	4464	BL04101	5972959	BFL_11	4955	G
L_var_14649	9445042	chr8	4328	BL25998	8280920	BFL_12	5393	N
L_var_14952	18888930	chr8	4357	BL25787	11703230	BFL_12	5460	N
L_var_15056	21876738	chr8	4374	BL13928	21225212	BFL_12	5568	N
L_var_15313	28830490	chr8	4407	BL26210	4089262	BFL_12	5332	N
L_var_15475	33876226	chr8	4440	BL26243	3549413	BFL_12	5325	N
L_var_15016	20766015	chr8	4365	BL19435	11544221	BFL_13	5826	H
L_var_15509	34834745	chr8	4451	BL19263	14957106	BFL_13	5888	H
L_var_15575	36941417	chr8	4457	BL09070	17176143	BFL_13	5956	H
L_var_14566	6247234	chr8	4314	BL14242	5953390	BFL_14	6095	P
L_var_14576	6801847	chr8	4319	BL14256	6161298	BFL_14	6099	P
L_var_14913	17652456	chr8	4348	BL04752	15876787	BFL_14	6253	P
L_var_15025	20986753	chr8	4371	BL14059	4052683	BFL_14	6077	P
L_var_15493	34347105	chr8	4447	BL14516	10723175	BFL_14	6177	P
L_var_14598	7601517	chr8	4323	BL05971	5843226	BFL_15	6368	L
L_var_14879	16680633	chr8	4339	BL06420	14601710	BFL_15	6543	L
L_var_14920	17825764	chr8	4352	BL05897	4869870	BFL_15	6348	L
L_var_14957	19007386	chr8	4359	BL05911	5169796	BFL_15	6353	L
L_var_15019	20788712	chr8	4366	BL24301	18209673	BFL_15	6587	L
L_var_15021	20845318	chr8	4368	BL06338	13016679	BFL_15	6513	L
L_var_15127	24614504	chr8	4388	BL06379	13639116	BFL_15	6528	L
L_var_15339	29570615	chr8	4411	BL06446	15074976	BFL_15	6549	L
L_var_15735	41892884	chr8	4472	BL03633	20674321	BFL_15	6621	L
L_var_14500	3931856	chr8	4304	BL25433	17446308	BFL_17	6839	J1
L_var_14890	16980773	chr8	4340	BL22935	1328748	BFL_17	6637	J1
L_var_14910	17565058	chr8	4347	BL03765	3575554	BFL_17	6670	J1
L_var_15159	25211442	chr8	4391	BL08492	4489918	BFL_17	6680	J1
L_var_15276	27736026	chr8	4399	BL17174	12996875	BFL_17	6794	J1
L_var_15356	30269855	chr8	4414	BL03849	2076366	BFL_17	6648	J1
L_var_15441	32694599	chr8	4432	BL17746	8639755	BFL_17	6727	J1
L_var_15447	32821095	chr8	4433	BL06851	13988675	BFL_17	6798	J1
L_var_15448	32821463	chr8	4434	BL06850	13998439	BFL_17	6799	J1
L_var_15681	40316801	chr8	4463	BL03778	3203844	BFL_17	6667	J1
L_var_14560	5954150	chr8	4312	BL10715	11573195	BFL_16	6996	B2
L_var_14534	5169065	chr8	4310	BL12365	18318312	BFL_18	7285	B3
L_var_14565	6170939	chr8	4313	BL23699	8114777	BFL_19	7343	O2
L_var_14590	7274593	chr8	4322	BL23740	7443115	BFL_19	7336	O2
L_var_15811	1377073	chr9	4476	BL00606	29431671	BFL_1	761	A
L_var_16428	21135812	chr9	4592	BL00810	21265905	BFL_1	612	A
L_var_16634	28054081	chr9	4644	BL01266	14241593	BFL_1	407	A
L_var_15837	1962655	chr9	4479	BL07965	29806436	BFL_2	1380	C1
L_var_15868	3015744	chr9	4482	BL15946	8421637	BFL_2	890	C1
L_var_15901	3986472	chr9	4486	BL25207	33830365	BFL_2	1429	C1
L_var_16049	9214302	chr9	4506	BL15936	8577389	BFL_2	895	C1
L_var_16149	11851342	chr9	4531	BL07181	16856462	BFL_2	1049	C1
L_var_16206	14070720	chr9	4546	BL07121	15982640	BFL_2	1024	C1
L_var_16585	26793214	chr9	4634	BL07182	16882146	BFL_2	1050	C1
L_var_16867	35811797	chr9	4665	BL07147	16459892	BFL_2	1036	C1
L_var_15777	427547	chr9	4473	BL16557	4718141	BFL_4	1500	O1
L_var_15810	1367623	chr9	4475	BL23997	1154154	BFL_4	1461	O1
L_var_15816	1472213	chr9	4477	BL22272	7467040	BFL_4	1528	O1
L_var_15839	2016105	chr9	4481	BL22020	11125831	BFL_4	1593	O1
L_var_15870	3170498	chr9	4483	BL21566	18479585	BFL_4	1769	O1
L_var_15907	4112097	chr9	4487	BL16469	6049871	BFL_4	1513	O1
L_var_15916	4323681	chr9	4488	BL22302	6920797	BFL_4	1520	O1
L_var_15964	6081564	chr9	4489	BL21604	17969480	BFL_4	1761	O1
L_var_15967	6244485	chr9	4490	BL21583	18292109	BFL_4	1765	O1
L_var_15978	6697002	chr9	4493	BL22033	10887374	BFL_4	1591	O1
L_var_15987	6862269	chr9	4495	BL22213	8244856	BFL_4	1536	O1
L_var_15988	6908109	chr9	4496	BL22214	8207690	BFL_4	1535	O1
L_var_15989	7082158	chr9	4497	BL16513	5352503	BFL_4	1504	O1
L_var_16021	8134980	chr9	4498	BL22113	9645247	BFL_4	1564	O1
L_var_16023	8230978	chr9	4499	BL22292	7147028	BFL_4	1523	O1
L_var_16024	8358779	chr9	4500	BL24045	2089472	BFL_4	1468	O1
L_var_16025	8396917	chr9	4501	BL16580	4345774	BFL_4	1493	O1
L_var_16029	8507034	chr9	4502	BL22063	10365829	BFL_4	1579	O1
L_var_16033	8631846	chr9	4503	BL16596	4014349	BFL_4	1490	O1
L_var_16048	9202920	chr9	4505	BL04529	3576041	BFL_4	1482	O1
L_var_16051	9258581	chr9	4507	BL21610	17926511	BFL_4	1757	O1
L_var_16059	9567411	chr9	4509	BL21622	17801394	BFL_4	1751	O1
L_var_16065	9699055	chr9	4510	BL21519	19278550	BFL_4	1785	O1
L_var_16066	9728164	chr9	4511	BL21781	15427432	BFL_4	1694	I
L_var_16114	11027867	chr9	4515	BL22031	10942902	BFL_4	1592	O1
L_var_16117	11216883	chr9	4517	BL22118	9592786	BFL_4	1560	O1
L_var_16122	11249539	chr9	4518	BL22117	9608394	BFL_4	1561	O1
L_var_16123	11260867	chr9	4519	BL22010	11218996	BFL_4	1596	O1
L_var_16125	11300424	chr9	4520	BL22109	9712748	BFL_4	1566	O1
L_var_16124	11304878	chr9	4521	BL21518	19313826	BFL_4	1786	O1
L_var_16127	11352344	chr9	4522	BL21545	18767587	BFL_4	1777	O1
L_var_16130	11435251	chr9	4524	BL21589	18225799	BFL_4	1764	O1
L_var_16132	11481771	chr9	4525	BL23954	490698	BFL_4	1454	O1
L_var_16133	11538365	chr9	4526	BL21613	17903313	BFL_4	1754	O1
L_var_16134	11543251	chr9	4527	BL23955	525029	BFL_4	1455	O1
L_var_16135	11561093	chr9	4528	BL22040	10757401	BFL_4	1589	O1
L_var_16147	11804699	chr9	4529	BL21554	18644638	BFL_4	1773	O1
L_var_16151	11882167	chr9	4532	BL16579	4353568	BFL_4	1494	O1
L_var_16153	11949930	chr9	4533	BL22183	8547329	BFL_4	1546	O1
L_var_16160	12548289	chr9	4534	BL22251	7769073	BFL_4	1532	O1
L_var_16168	12985158	chr9	4536	BL21543	18830268	BFL_4	1778	O1
L_var_16179	13389980	chr9	4537	BL16603	3824077	BFL_4	1487	O1
L_var_16180	13440077	chr9	4538	BL23998	1156306	BFL_4	1462	O1
L_var_16181	13473059	chr9	4539	BL17567	33022826	BFL_4	1996	I
L_var_16184	13570078	chr9	4540	BL21577	18339528	BFL_4	1766	O1
L_var_16185	13624959	chr9	4541	BL22108	9727645	BFL_4	1567	O1
L_var_16191	13734045	chr9	4543	BL04530	3592685	BFL_4	1483	O1
L_var_16200	13889819	chr9	4544	BL24059	2282440	BFL_4	1470	O1
L_var_16205	14061240	chr9	4545	BL22101	9816174	BFL_4	1571	O1
L_var_16207	14080210	chr9	4547	BL16902	42280	BFL_4	1448	O1
L_var_16208	14122409	chr9	4548	BL04531	3598163	BFL_4	1484	O1
L_var_16209	14160295	chr9	4549	BL22071	10150379	BFL_4	1576	O1
L_var_16223	14787282	chr9	4551	BL22212	8258643	BFL_4	1537	O1
L_var_16231	15003352	chr9	4552	BL24058	2268984	BFL_4	1469	O1
L_var_16244	15514668	chr9	4554	BL04487	2748162	BFL_4	1472	O1
L_var_16243	15515076	chr9	4555	BL22104	9776776	BFL_4	1569	O1
L_var_16263	16038927	chr9	4557	BL04528	3567374	BFL_4	1481	O1
L_var_16264	16079735	chr9	4558	BL22047	10685378	BFL_4	1586	O1
L_var_16268	16127300	chr9	4560	BL22114	9623933	BFL_4	1563	O1
L_var_16283	16504195	chr9	4561	BL04517	3437377	BFL_4	1477	O1
L_var_16286	16655281	chr9	4562	BL16556	4726029	BFL_4	1501	O1
L_var_16297	17114975	chr9	4563	BL21565	18506409	BFL_4	1770	O1
L_var_16298	17160156	chr9	4564	BL22103	9790741	BFL_4	1570	O1
L_var_16302	17219735	chr9	4566	BL22276	7416364	BFL_4	1527	O1
L_var_16306	17416752	chr9	4567	BL22211	8288219	BFL_4	1538	O1
L_var_16327	18220650	chr9	4568	BL23958	567083	BFL_4	1456	O1
L_var_16328	18274810	chr9	4569	BL21605	17962419	BFL_4	1760	O1
L_var_16330	18374446	chr9	4571	BL16907	188203	BFL_4	1449	O1
L_var_16333	18438340	chr9	4573	BL04507	3243199	BFL_4	1474	O1
L_var_16337	18509614	chr9	4574	BL16577	4390934	BFL_4	1495	O1
L_var_16339	18567643	chr9	4575	BL21618	17852521	BFL_4	1752	O1
L_var_16380	19821448	chr9	4576	BL16901	171	BFL_4	1447	O1
L_var_16381	19830783	chr9	4577	BL16483	5909239	BFL_4	1509	O1
L_var_16383	19927754	chr9	4578	BL04527	3550470	BFL_4	1480	O1
L_var_16392	20150639	chr9	4581	BL16504	5488712	BFL_4	1506	O1
L_var_16393	20200588	chr9	4582	BL16520	5281850	BFL_4	1503	O1
L_var_16399	20328449	chr9	4585	BL22054	10521878	BFL_4	1584	O1
L_var_16401	20356584	chr9	4587	BL21551	18676712	BFL_4	1774	O1
L_var_16407	20501701	chr9	4588	BL04533	3651834	BFL_4	1485	O1
L_var_16423	21046698	chr9	4590	BL24060	2304250	BFL_4	1471	O1
L_var_16430	21211853	chr9	4594	BL22078	10090272	BFL_4	1574	O1
L_var_16431	21300775	chr9	4595	BL22256	7621151	BFL_4	1531	O1
L_var_16435	21698543	chr9	4596	BL22311	6726788	BFL_4	1518	O1
L_var_16441	21998211	chr9	4597	BL16920	327877	BFL_4	1451	O1
L_var_16449	22266855	chr9	4599	BL22081	10073323	BFL_4	1573	O1
L_var_16451	22271451	chr9	4600	BL22082	10056462	BFL_4	1572	O1
L_var_16455	22556931	chr9	4601	BL16576	4402328	BFL_4	1496	O1
L_var_16459	22818136	chr9	4603	BL24004	1355674	BFL_4	1463	O1
L_var_16461	22871719	chr9	4604	BL04514	3392882	BFL_4	1476	O1
L_var_16482	23373284	chr9	4606	BL21550	18687450	BFL_4	1775	O1
L_var_16483	23386490	chr9	4607	BL16937	412581	BFL_4	1452	O1
L_var_16484	23416238	chr9	4608	BL21612	17912863	BFL_4	1755	O1
L_var_16494	23839306	chr9	4610	BL22313	6681469	BFL_4	1516	O1
L_var_16497	23916771	chr9	4611	BL22127	9451403	BFL_4	1555	O1
L_var_16513	24550035	chr9	4616	BL22132	9383006	BFL_4	1552	O1
L_var_16518	24647005	chr9	4617	BL22123	9501999	BFL_4	1558	O1
L_var_16522	24777600	chr9	4618	BL22062	10393237	BFL_4	1580	O1
L_var_16523	24796915	chr9	4619	BL09657	24081219	BFL_4	1894	I
L_var_16533	25132457	chr9	4622	BL22125	9472133	BFL_4	1556	O1
L_var_16535	25171841	chr9	4623	BL22128	9439327	BFL_4	1554	O1
L_var_16546	25438777	chr9	4625	BL24021	1651879	BFL_4	1464	O1
L_var_16553	25567066	chr9	4626	BL22279	7377198	BFL_4	1526	O1
L_var_16559	25826895	chr9	4628	BL22057	10463448	BFL_4	1583	O1
L_var_16574	26501435	chr9	4630	BL21571	18400850	BFL_4	1767	O1
L_var_16576	26530446	chr9	4631	BL22106	9749766	BFL_4	1568	O1
L_var_16577	26564842	chr9	4632	BL22199	8409311	BFL_4	1542	O1
L_var_16594	26939087	chr9	4636	BL22271	7479770	BFL_4	1529	O1
L_var_16595	27004253	chr9	4637	BL16478	5954815	BFL_4	1510	O1
L_var_16603	27347947	chr9	4638	BL16598	3932445	BFL_4	1489	O1
L_var_16616	27665578	chr9	4640	BL22200	8402609	BFL_4	1541	O1
L_var_16617	27689894	chr9	4641	BL16472	6017118	BFL_4	1512	O1
L_var_16648	28694737	chr9	4645	BL04506	3226229	BFL_4	1473	O1
L_var_16678	29364237	chr9	4646	BL22059	10431469	BFL_4	1582	O1
L_var_16679	29366008	chr9	4647	BL22061	10410587	BFL_4	1581	O1
L_var_16691	29663019	chr9	4648	BL21590	18220621	BFL_4	1763	O1
L_var_16726	30898054	chr9	4651	BL22159	9096506	BFL_4	1551	O1
L_var_16728	30990136	chr9	4652	BL16468	6115652	BFL_4	1514	O1
L_var_16729	31038640	chr9	4653	BL22174	8788335	BFL_4	1548	O1
L_var_16746	31471904	chr9	4654	BL21591	18156740	BFL_4	1762	O1
L_var_16749	31564952	chr9	4655	BL16473	6004456	BFL_4	1511	O1
