s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
PL33953	15117581	chrom7	3463	g91616	11810378	scaffold_18	104	H+Q
PL35206	15208012	chrom7	3465	g96451	35885968	scaffold_18	414	H+Q
PL34382	15705003	chrom7	3467	g92663	16798404	scaffold_18	170	H+Q
PL34626	15727666	chrom7	3468	g90021	4095568	scaffold_18	22	H+Q
PL34886	15734819	chrom7	3469	g96929	38301857	scaffold_18	442	H+Q
PL35663	16204377	chrom7	3471	g95341	30320024	scaffold_18	326	H+Q
PL34004	16209413	chrom7	3472	g99097	48826364	scaffold_18	577	H+Q
PL35334	16264954	chrom7	3473	g99127	48949758	scaffold_18	578	H+Q
PL35538	16313929	chrom7	3474	g97372	40484301	scaffold_18	471	H+Q
PL33663	16318401	chrom7	3475	g100253	54029461	scaffold_18	628	H+Q
PL35677	16367583	chrom7	3476	g100255	54065862	scaffold_18	629	H+Q
PL34297	16377391	chrom7	3477	g95444	30830595	scaffold_18	337	H+Q
PL34246	16446276	chrom7	3478	g98641	46781884	scaffold_18	534	H+Q
PL34717	16489702	chrom7	3480	g90739	7613438	scaffold_18	57	H+Q
PL34775	16575979	chrom7	3481	g91269	10194826	scaffold_18	80	H+Q
PL35255	16658294	chrom7	3482	g95665	32034995	scaffold_18	354	H+Q
PL34681	16692157	chrom7	3483	g95671	32056142	scaffold_18	355	H+Q
PL34413	16745457	chrom7	3484	g96787	37603956	scaffold_18	428	H+Q
PL35314	16745868	chrom7	3485	g90491	6586124	scaffold_18	43	H+Q
PL34843	16763552	chrom7	3486	g96786	37594326	scaffold_18	427	H+Q
PL35338	16772018	chrom7	3487	g91261	10150995	scaffold_18	79	H+Q
PL34366	16816212	chrom7	3488	g90162	4879883	scaffold_18	29	H+Q
PL34796	17361148	chrom7	3489	g94912	27838795	scaffold_18	300	H+Q
PL34898	17513389	chrom7	3490	g98689	46990279	scaffold_18	543	H+Q
PL35136	17539287	chrom7	3491	g97082	39028156	scaffold_18	452	H+Q
PL34580	17603582	chrom7	3492	g97075	38999895	scaffold_18	451	H+Q
PL35434	17728376	chrom7	3493	g97248	39740726	scaffold_18	464	H+Q
PL34384	17879913	chrom7	3494	g96687	37051621	scaffold_18	420	H+Q
PL34453	17909166	chrom7	3495	g96411	35747015	scaffold_18	411	H+Q
PL33688	17998862	chrom7	3496	g92881	18081827	scaffold_18	190	H+Q
PL33912	18171665	chrom7	3497	g91087	9305982	scaffold_18	72	H+Q
PL35473	18356004	chrom7	3498	g93411	20634282	scaffold_18	214	H+Q
PL34643	18479393	chrom7	3502	g96357	35402096	scaffold_18	405	H+Q
PL34548	18503943	chrom7	3503	g95121	29036249	scaffold_18	319	H+Q
PL35485	18709482	chrom7	3504	g97272	39869563	scaffold_18	465	H+Q
PL35727	18715596	chrom7	3505	g98662	46896872	scaffold_18	538	H+Q
PL35023	18784053	chrom7	3507	g95352	30359769	scaffold_18	327	H+Q
PL34748	19014415	chrom7	3508	g98584	46506992	scaffold_18	533	H+Q
PL34062	19410625	chrom7	3509	g93491	21098412	scaffold_18	217	H+Q
PL34136	19573695	chrom7	3510	g93444	20861412	scaffold_18	215	H+Q
PL35787	19624626	chrom7	3511	g94306	24761547	scaffold_18	274	H+Q
PL34195	19657517	chrom7	3512	g93641	21902142	scaffold_18	221	H+Q
PL33794	19686184	chrom7	3513	g97804	42413062	scaffold_18	488	H+Q
PL34830	19697196	chrom7	3514	g91581	11676236	scaffold_18	98	H+Q
PL35374	19827771	chrom7	3515	g91585	11704667	scaffold_18	100	H+Q
PL35111	19908631	chrom7	3516	g92503	15892048	scaffold_18	156	H+Q
PL34599	20030404	chrom7	3517	g96175	34561236	scaffold_18	394	H+Q
PL34938	20126584	chrom7	3518	g97504	41259249	scaffold_18	479	H+Q
PL34874	20410511	chrom7	3519	g92493	15826827	scaffold_18	155	H+Q
PL35734	20561359	chrom7	3520	g92893	18128646	scaffold_18	192	H+Q
PL35152	20598265	chrom7	3521	g92632	16633412	scaffold_18	166	H+Q
PL34575	20631009	chrom7	3522	g92648	16705158	scaffold_18	168	H+Q
PL33762	20871004	chrom7	3523	g97273	39882134	scaffold_18	466	H+Q
PL34498	20945524	chrom7	3524	g96007	33809411	scaffold_18	371	H+Q
PL33821	20948561	chrom7	3525	g99142	49021498	scaffold_18	579	H+Q
PL34120	20985050	chrom7	3526	g98384	45629553	scaffold_18	521	H+Q
PL33687	20988822	chrom7	3527	g98387	45637833	scaffold_18	522	H+Q
PL33926	21010417	chrom7	3528	g98391	45648121	scaffold_18	523	H+Q
PL35656	21017226	chrom7	3529	g98393	45658045	scaffold_18	524	H+Q
PL34807	21231376	chrom7	3530	g98408	45733393	scaffold_18	525	H+Q
PL33838	21268149	chrom7	3531	g91721	12196298	scaffold_18	108	H+Q
PL35533	21410469	chrom7	3535	g100873	56281444	scaffold_18	658	H+Q
PL35601	21427633	chrom7	3536	g91756	12330986	scaffold_18	113	H+Q
PL35795	21564300	chrom7	3537	g91749	12297749	scaffold_18	112	H+Q
PL34019	21582953	chrom7	3538	g91744	12269896	scaffold_18	111	H+Q
PL34145	21726870	chrom7	3539	g93405	20591767	scaffold_18	211	H+Q
PL35215	21752529	chrom7	3540	g93408	20601953	scaffold_18	212	H+Q
PL35029	21754987	chrom7	3541	g93409	20607009	scaffold_18	213	H+Q
PL34251	21787224	chrom7	3542	g98697	47021620	scaffold_18	545	H+Q
PL34296	21820763	chrom7	3544	g96850	37919073	scaffold_18	435	H+Q
PL33857	21844769	chrom7	3545	g92075	13712438	scaffold_18	140	H+Q
PL34449	22010454	chrom7	3546	g99192	49223941	scaffold_18	584	H+Q
PL33651	22079580	chrom7	3547	g98366	45546821	scaffold_18	518	H+Q
PL35683	22118623	chrom7	3548	g96695	37088358	scaffold_18	422	H+Q
PL34479	22235290	chrom7	3550	g100335	54377244	scaffold_18	632	H+Q
PL35291	22323956	chrom7	3552	g94486	25548463	scaffold_18	283	H+Q
PL35736	22341860	chrom7	3553	g95423	30744842	scaffold_18	333	H+Q
PL34073	22505260	chrom7	3554	g94212	24378215	scaffold_18	269	H+Q
PL34581	22559775	chrom7	3555	g92850	17866008	scaffold_18	184	H+Q
PL34034	22560270	chrom7	3556	g92057	13659319	scaffold_18	137	H+Q
PL33984	22580766	chrom7	3557	g95427	30763432	scaffold_18	334	H+Q
PL34315	22580970	chrom7	3558	g97923	43073308	scaffold_18	493	H+Q
PL33801	22602325	chrom7	3559	g95499	31100035	scaffold_18	339	H+Q
PL34856	22602468	chrom7	3560	g100678	55628242	scaffold_18	651	H+Q
PL33777	22651741	chrom7	3561	g100673	55606932	scaffold_18	650	H+Q
PL34606	23042489	chrom7	3562	g97402	40711431	scaffold_18	474	H+Q
PL34598	23168144	chrom7	3563	g92738	17228175	scaffold_18	175	H+Q
PL34532	23197261	chrom7	3564	g97124	39155989	scaffold_18	456	H+Q
PL35499	23247879	chrom7	3565	g94043	23669341	scaffold_18	254	H+Q
PL34250	23254356	chrom7	3566	g96157	34468782	scaffold_18	393	H+Q
PL34595	23290355	chrom7	3567	g93937	23157188	scaffold_18	248	H+Q
PL33733	23304490	chrom7	3568	g99544	51036562	scaffold_18	604	H+Q
PL33653	23340211	chrom7	3569	g94210	24363829	scaffold_18	268	H+Q
PL35282	23404649	chrom7	3570	g94192	24275098	scaffold_18	265	H+Q
PL35305	23553000	chrom7	3571	g92043	13580779	scaffold_18	135	H+Q
PL34968	23584240	chrom7	3572	g98660	46891412	scaffold_18	537	H+Q
PL35089	23629820	chrom7	3573	g92393	15428933	scaffold_18	152	H+Q
PL34568	24097363	chrom7	3575	g93154	19408450	scaffold_18	205	H+Q
PL35467	24119201	chrom7	3576	g90742	7631030	scaffold_18	58	H+Q
PL35773	24198147	chrom7	3578	g96943	38412699	scaffold_18	445	H+Q
PL35454	24386460	chrom7	3580	g94215	24404259	scaffold_18	270	H+Q
PL33873	24392850	chrom7	3581	g96854	37941801	scaffold_18	436	H+Q
PL34314	24544347	chrom7	3583	g93113	19139804	scaffold_18	202	H+Q
PL34922	24548201	chrom7	3584	g99069	48699797	scaffold_18	576	H+Q
PL34728	24571977	chrom7	3585	g97935	43115078	scaffold_18	494	H+Q
PL34107	24572180	chrom7	3586	g97445	40947062	scaffold_18	476	H+Q
PL34370	24601211	chrom7	3587	g98674	46949571	scaffold_18	541	H+Q
PL35618	24601467	chrom7	3588	g100560	55199994	scaffold_18	644	H+Q
PL35120	24655910	chrom7	3590	g92373	15336449	scaffold_18	148	H+Q
PL34125	24966310	chrom7	3593	g100426	54783986	scaffold_18	638	H+Q
PL35053	25702764	chrom7	3596	g96374	35500415	scaffold_18	408	H+Q
PL33986	25722918	chrom7	3597	g93111	19131808	scaffold_18	201	H+Q
PL34834	25791392	chrom7	3598	g96100	34242345	scaffold_18	385	H+Q
PL33811	25794162	chrom7	3599	g95590	31535502	scaffold_18	347	H+Q
PL34969	25831005	chrom7	3600	g96935	38326027	scaffold_18	443	H+Q
PL34700	26224087	chrom7	3601	g99452	50558298	scaffold_18	598	H+Q
PL33906	26248949	chrom7	3602	g99017	48511180	scaffold_18	574	H+Q
PL33806	26460241	chrom7	3604	g101249	57745926	scaffold_18	670	H+Q
PL35097	26464670	chrom7	3605	g92079	13740093	scaffold_18	141	H+Q
PL34542	26818528	chrom7	3606	g92665	16813752	scaffold_18	171	H+Q
PL35697	26878031	chrom7	3607	g91402	10806816	scaffold_18	82	H+Q
PL34187	26884260	chrom7	3608	g92376	15361208	scaffold_18	149	H+Q
PL35750	26940088	chrom7	3609	g90712	7475934	scaffold_18	53	H+Q
PL34939	27159643	chrom7	3611	g93574	21578202	scaffold_18	219	H+Q
PL35714	27327989	chrom7	3612	g93454	20900524	scaffold_18	216	H+Q
PL35325	27371205	chrom7	3613	g100339	54392959	scaffold_18	634	H+Q
PL34265	27647871	chrom7	3614	g98376	45585598	scaffold_18	520	H+Q
PL35142	28142798	chrom7	3617	g92018	13451077	scaffold_18	134	H+Q
PL35480	28432210	chrom7	3618	g98173	44568758	scaffold_18	510	H+Q
PL33990	28577190	chrom7	3620	g99587	51217679	scaffold_18	608	H+Q
PL34490	28677845	chrom7	3621	g89369	432813	scaffold_18	4	H+Q
PL33690	28851326	chrom7	3622	g98668	46931744	scaffold_18	539	H+Q
PL35086	28869625	chrom7	3623	g98673	46946221	scaffold_18	540	H+Q
PL33745	28896760	chrom7	3624	g97045	38911831	scaffold_18	449	H+Q
PL34845	28899740	chrom7	3625	g97051	38928698	scaffold_18	450	H+Q
PL34263	29110730	chrom7	3626	g98850	47781140	scaffold_18	563	H+Q
PL34403	29354971	chrom7	3627	g95652	31917078	scaffold_18	353	H+Q
PL35047	29484628	chrom7	3628	g93650	21920246	scaffold_18	222	H+Q
PL35673	29530473	chrom7	3629	g96838	37875041	scaffold_18	433	H+Q
PL34983	29654101	chrom7	3630	g92839	17785077	scaffold_18	182	H+Q
PL34273	29772108	chrom7	3631	g92802	17531644	scaffold_18	181	H+Q
PL34503	29778590	chrom7	3632	g99270	49638109	scaffold_18	590	H+Q
PL34921	29946449	chrom7	3633	g96830	37837091	scaffold_18	431	H+Q
PL34758	29995056	chrom7	3634	g92051	13639201	scaffold_18	136	H+Q
PL34792	30056395	chrom7	3635	g98466	45959352	scaffold_18	530	H+Q
PL34227	30091473	chrom7	3636	g98457	45936984	scaffold_18	529	H+Q
PL33998	30137879	chrom7	3637	g98440	45884729	scaffold_18	528	H+Q
PL34822	30195636	chrom7	3638	g93664	21980630	scaffold_18	223	H+Q
PL34916	30450059	chrom7	3640	g93743	22296907	scaffold_18	231	H+Q
PL34513	30575557	chrom7	3641	g96264	34919678	scaffold_18	399	H+Q
PL34269	30659562	chrom7	3642	g93786	22484857	scaffold_18	237	H+Q
PL34589	30756872	chrom7	3643	g96836	37868299	scaffold_18	432	H+Q
PL35107	30813990	chrom7	3644	g97105	39091963	scaffold_18	455	H+Q
PL35210	31064800	chrom7	3647	g97806	42427997	scaffold_18	489	H+Q
PL33848	31135370	chrom7	3648	g99623	51342359	scaffold_18	613	H+Q
PL35015	31180626	chrom7	3649	g97794	42362223	scaffold_18	487	H+Q
PL35261	31527527	chrom7	3650	g95857	33044351	scaffold_18	367	H+Q
PL34630	31623442	chrom7	3651	g98846	47755469	scaffold_18	562	H+Q
PL34936	32318016	chrom7	3653	g99993	52922464	scaffold_18	624	H+Q
PL33928	32385299	chrom7	3654	g96789	37612673	scaffold_18	429	H+Q
PL34460	33099191	chrom7	3656	g94618	26131946	scaffold_18	289	H+Q
PL33966	33130404	chrom7	3657	g91485	11205484	scaffold_18	88	H+Q
PL35139	33168546	chrom7	3658	g90590	7014614	scaffold_18	48	H+Q
PL33674	33422638	chrom7	3659	g95040	28512410	scaffold_18	312	H+Q
PL35563	33429424	chrom7	3660	g95043	28537665	scaffold_18	313	H+Q
PL35073	33476064	chrom7	3661	g98055	43912378	scaffold_18	501	H+Q
PL35127	33554809	chrom7	3663	g101360	58208470	scaffold_18	672	H+Q
PL34683	33737433	chrom7	3664	g93844	22742649	scaffold_18	243	H+Q
PL34560	33752679	chrom7	3665	g93846	22756625	scaffold_18	244	H+Q
PL34383	33783656	chrom7	3666	g95695	32158483	scaffold_18	357	H+Q
PL34485	33815544	chrom7	3667	g98533	46234017	scaffold_18	532	H+Q
PL35753	33899126	chrom7	3669	g97038	38882354	scaffold_18	448	H+Q
PL35313	33910356	chrom7	3670	g97236	39675069	scaffold_18	462	H+Q
PL34056	33921735	chrom7	3671	g97686	41999678	scaffold_18	483	H+Q
PL33656	34597892	chrom7	3672	g96748	37374546	scaffold_18	423	H+Q
PL34088	34721870	chrom7	3673	g91031	8958600	scaffold_18	69	H+Q
PL34409	34780983	chrom7	3674	g90877	8298064	scaffold_18	63	H+Q
PL35738	34783117	chrom7	3675	g90873	8280992	scaffold_18	62	H+Q
PL34414	34851310	chrom7	3676	g92661	16776106	scaffold_18	169	H+Q
PL34047	34908361	chrom7	3678	g94224	24426025	scaffold_18	272	H+Q
PL34660	34992004	chrom7	3679	g94968	28157098	scaffold_18	305	H+Q
PL34216	35000717	chrom7	3680	g90724	7523401	scaffold_18	54	H+Q
PL35446	35099068	chrom7	3681	g96066	34090862	scaffold_18	381	H+Q
PL34406	35193854	chrom7	3682	g96065	34074600	scaffold_18	380	H+Q
PL35531	35194707	chrom7	3683	g101513	58901636	scaffold_18	681	H+Q
PL35039	35366611	chrom7	3684	g96407	35728602	scaffold_18	410	H+Q
PL35260	35388647	chrom7	3685	g90735	7596972	scaffold_18	56	H+Q
PL34374	35474252	chrom7	3686	g89304	184260	scaffold_18	0	H+Q
PL35569	35534773	chrom7	3687	g98829	47668845	scaffold_18	557	H+Q
PL35441	35971762	chrom7	3688	g92643	16686152	scaffold_18	167	H+Q
PL33911	35996246	chrom7	3689	g95332	30281749	scaffold_18	325	H+Q
PL35519	36107205	chrom7	3691	g89628	2004883	scaffold_18	14	H+Q
PL33933	36240447	chrom7	3692	g100069	53343437	scaffold_18	625	H+Q
PL35342	36568819	chrom7	3694	g92309	14997745	scaffold_18	146	H+Q
PL35075	36598883	chrom7	3695	g94497	25586582	scaffold_18	285	H+Q
PL34131	36634539	chrom7	3696	g97915	43032176	scaffold_18	491	H+Q
PL34854	36644572	chrom7	3697	g92989	18525373	scaffold_18	196	H+Q
PL35439	36707240	chrom7	3698	g99580	51190396	scaffold_18	607	H+Q
PL35311	36743199	chrom7	3699	g96881	38077361	scaffold_18	438	H+Q
PL35527	36804395	chrom7	3700	g90727	7551443	scaffold_18	55	H+Q
PL35746	36841588	chrom7	3701	g93160	19423747	scaffold_18	206	H+Q
PL34767	36897978	chrom7	3702	g93126	19177804	scaffold_18	203	H+Q
PL34508	36915986	chrom7	3703	g91809	12530544	scaffold_18	117	H+Q
PL35755	36916365	chrom7	3704	g91733	12225480	scaffold_18	109	H+Q
PL35158	36942550	chrom7	3705	g94652	26317818	scaffold_18	292	H+Q
PL35505	37124660	chrom7	3706	g92322	15113769	scaffold_18	147	H+Q
PL34496	37274960	chrom7	3707	g98691	47001769	scaffold_18	544	H+Q
PL33795	37469132	chrom7	3708	g95767	32559046	scaffold_18	361	H+Q
PL34720	37515648	chrom7	3709	g95775	32608739	scaffold_18	362	H+Q
PL34871	37611145	chrom7	3710	g97680	41982514	scaffold_18	482	H+Q
PL35292	37926947	chrom7	3711	g96383	35525389	scaffold_18	409	H+Q
PL35529	38024585	chrom7	3712	g98364	45530233	scaffold_18	517	H+Q
PL35149	38045731	chrom7	3713	g92845	17860346	scaffold_18	183	H+Q
PL34749	38408608	chrom7	3715	g99265	49628806	scaffold_18	589	H+Q
PL35794	38460105	chrom7	3716	g101465	58721075	scaffold_18	676	H+Q
PL34802	38500872	chrom7	3717	g91526	11327927	scaffold_18	91	H+Q
PL33790	38528517	chrom7	3718	g98840	47732872	scaffold_18	559	H+Q
PL35596	38532687	chrom7	3719	g95017	28408008	scaffold_18	310	H+Q
PL35458	38580961	chrom7	3720	g92859	17934819	scaffold_18	185	H+Q
PL35284	38692346	chrom7	3721	g91535	11366909	scaffold_18	92	H+Q
PL35502	39377421	chrom7	3726	g101342	58113638	scaffold_18	671	H+Q
PL34695	39451988	chrom7	3727	g99618	51319927	scaffold_18	612	H+Q
PL35372	39688398	chrom7	3728	g89320	247783	scaffold_18	1	H+Q
PL34214	39789478	chrom7	3729	g93108	19113999	scaffold_18	199	H+Q
PL34211	39827910	chrom7	3730	g98679	46961357	scaffold_18	542	H+Q
PL34446	40061503	chrom7	3731	g96939	38378602	scaffold_18	444	H+Q
PL35190	40062417	chrom7	3732	g92756	17289215	scaffold_18	177	H+Q
PL35248	40079005	chrom7	3733	g92752	17281321	scaffold_18	176	H+Q
PL34416	40130598	chrom7	3734	g97350	40409948	scaffold_18	470	H+Q
PL35443	40189718	chrom7	3735	g90412	6202228	scaffold_18	41	H+Q
PL35671	40198985	chrom7	3736	g91555	11550247	scaffold_18	93	H+Q
PL35137	40266889	chrom7	3737	g91569	11627180	scaffold_18	95	H+Q
PL35523	40268788	chrom7	3738	g99613	51293382	scaffold_18	610	H+Q
PL35184	40365668	chrom7	3739	g97808	42436027	scaffold_18	490	H+Q
PL35262	40399203	chrom7	3740	g100572	55227613	scaffold_18	645	H+Q
PL34335	40410992	chrom7	3741	g100573	55232206	scaffold_18	646	H+Q
PL34760	40411081	chrom7	3742	g100579	55242441	scaffold_18	647	H+Q
PL35269	40667031	chrom7	3743	g99065	48689262	scaffold_18	575	H+Q
PL33940	40693992	chrom7	3744	g91734	12233176	scaffold_18	110	H+Q
PL34264	40765129	chrom7	3746	g94217	24412069	scaffold_18	271	H+Q
PL34876	40869563	chrom7	3747	g94120	23989115	scaffold_18	259	H+Q
PL35105	41071580	chrom7	3748	g98789	47458772	scaffold_18	552	H+Q
PL34493	41157066	chrom7	3749	g95846	32990556	scaffold_18	365	H+Q
PL35622	41194483	chrom7	3750	g97922	43062720	scaffold_18	492	H+Q
PL34956	41467417	chrom7	3752	g100670	55588169	scaffold_18	649	H+Q
PL35762	41487729	chrom7	3753	g100397	54669701	scaffold_18	636	H+Q
PL35355	41778434	chrom7	3754	g95421	30738754	scaffold_18	332	H+Q
PL34711	41922588	chrom7	3755	g90147	4809267	scaffold_18	28	H+Q
PL34435	42242157	chrom7	3756	g94972	28176093	scaffold_18	306	H+Q
PL35464	42291873	chrom7	3757	g96645	36717180	scaffold_18	417	H+Q
PL34203	42479122	chrom7	3758	g95848	32993063	scaffold_18	366	H+Q
PL35416	42550190	chrom7	3759	g94654	26326101	scaffold_18	293	H+Q
PL34878	42560279	chrom7	3760	g89595	1799380	scaffold_18	12	H+Q
PL35176	42560446	chrom7	3761	g94488	25557656	scaffold_18	284	H+Q
PL33973	42698795	chrom7	3762	g94936	27974121	scaffold_18	303	H+Q
PL34171	43186907	chrom7	3763	g90854	8215030	scaffold_18	61	H+Q
PL35363	43208345	chrom7	3765	g91573	11636273	scaffold_18	96	H+Q
PL34001	43288116	chrom7	3766	g91654	11910524	scaffold_18	107	H+Q
PL34915	43334758	chrom7	3767	g92558	16230986	scaffold_18	158	H+Q
PL34986	43340703	chrom7	3768	g95924	33383339	scaffold_18	368	H+Q
PL34401	43392974	chrom7	3770	g98286	45254750	scaffold_18	515	H+Q
PL35198	43394551	chrom7	3771	g98292	45292268	scaffold_18	516	H+Q
PL34651	43615603	chrom7	3772	g96359	35426409	scaffold_18	406	H+Q
PL33946	43651821	chrom7	3773	g99259	49593446	scaffold_18	588	H+Q
PL33689	43691441	chrom7	3774	g97344	40381936	scaffold_18	468	H+Q
PL34791	43733629	chrom7	3775	g94416	25275663	scaffold_18	279	H+Q
PL35195	43960319	chrom7	3776	g100781	55971207	scaffold_18	655	H+Q
PL33704	44213440	chrom7	3777	g99199	49257768	scaffold_18	585	H+Q
PL33866	44302676	chrom7	3780	g90533	6783688	scaffold_18	45	H+Q
PL34661	44459423	chrom7	3781	g96441	35825041	scaffold_18	413	H+Q
PL34892	44484521	chrom7	3782	g99330	49909375	scaffold_18	592	H+Q
PL35001	44542273	chrom7	3783	g92677	16849037	scaffold_18	172	H+Q
PL35471	44590254	chrom7	3784	g90928	8511635	scaffold_18	65	H+Q
PL34616	44702399	chrom7	3785	g95978	33653358	scaffold_18	369	H+Q
PL35657	45024032	chrom7	3786	g91047	9049530	scaffold_18	71	H+Q
PL34853	5178999	chrom7	3374	g128947	7417287	scaffold_2	759	B2+M
PL34725	8735595	chrom7	3401	g131844	20934913	scaffold_2	905	B2+M
PL35272	44225539	chrom7	3778	g135168	38706309	scaffold_2	1081	B2+M
PL35543	784560	chrom7	3325	g161117	36370220	scaffold_4	1778	A1
PL33742	3564816	chrom7	3355	g160852	35039416	scaffold_4	1757	A1
PL34920	3679038	chrom7	3357	g155450	8817846	scaffold_4	1375	A1
PL33887	4579250	chrom7	3366	g158097	21402794	scaffold_4	1572	A1
PL33944	11508251	chrom7	3418	g163814	50875635	scaffold_4	1933	A1
PL34549	14647156	chrom7	3452	g163519	49187494	scaffold_4	1910	A1
PL35751	15120013	chrom7	3464	g155546	9191204	scaffold_4	1382	A1
PL34601	18444401	chrom7	3500	g159731	29659275	scaffold_4	1698	A1
PL35144	21374708	chrom7	3532	g159258	27292315	scaffold_4	1655	A1
PL35350	27674745	chrom7	3615	g160862	35134042	scaffold_4	1759	A1
PL33662	7173805	chrom7	3385	g77255	47811438	scaffold_16	2518	L+J
PL33670	21408125	chrom7	3534	g70412	15047590	scaffold_16	2126	L+J
PL34257	1303384	chrom7	3328	g102521	1213040	scaffold_19	2550	K
PL34526	1396425	chrom7	3329	g102503	1148994	scaffold_19	2549	K
PL34112	1834203	chrom7	3338	g103779	6106166	scaffold_19	2591	K
PL33724	8644092	chrom7	3399	g108636	28734329	scaffold_19	2843	K
PL35095	8851617	chrom7	3402	g111701	43946078	scaffold_19	3004	K
PL34519	10647064	chrom7	3411	g102752	2162590	scaffold_19	2555	K
PL35624	36321252	chrom7	3693	g108517	28089380	scaffold_19	2838	K
PL35575	16485461	chrom7	3479	g17365	19825682	scaffold_11	3252	F
PL35479	18447956	chrom7	3501	g15136	9225909	scaffold_11	3161	F
PL34497	30363410	chrom7	3639	g14639	6574122	scaffold_11	3136	F
PL34946	33854461	chrom7	3668	g19441	29091809	scaffold_11	3361	F
PL34859	36106813	chrom7	3690	g23369	46119761	scaffold_11	3501	F
PL35770	43187073	chrom7	3764	g18203	23602738	scaffold_11	3299	F
PL33707	43355314	chrom7	3769	g21487	38549811	scaffold_11	3433	F
PL35778	5592564	chrom7	3377	g190435	26781073	scaffold_7	3781	E
PL35797	24638054	chrom7	3589	g187859	14976777	scaffold_7	3668	E
PL33860	27759987	chrom7	3616	g185341	2989161	scaffold_7	3538	E
PL33789	39057786	chrom7	3725	g191661	32873631	scaffold_7	3857	E
PL35063	44270696	chrom7	3779	g187837	14832941	scaffold_7	3665	E
PL35679	4404760	chrom7	3365	g4218	11093747	scaffold_10	4055	G
PL34625	30822111	chrom7	3645	g9609	34273433	scaffold_10	4308	G
PL35164	24432109	chrom7	3582	g84452	23664098	scaffold_17	4626	C
PL34923	26356440	chrom7	3603	g80939	7329815	scaffold_17	4462	C
PL35555	30929962	chrom7	3646	g86532	33895662	scaffold_17	4717	C
PL33758	33049795	chrom7	3655	g85017	26381828	scaffold_17	4652	C
PL34676	1421908	chrom7	3330	g145279	12936417	scaffold_3	4923	O
PL35404	24870742	chrom7	3591	g144329	8549380	scaffold_3	4885	O
PL34594	11197159	chrom7	3415	g65989	39895369	scaffold_15	5659	D
PL33877	15567446	chrom7	3466	g58728	7379002	scaffold_15	5264	D
PL34932	22269730	chrom7	3551	g60799	15517491	scaffold_15	5336	D
PL35551	23891176	chrom7	3574	g60912	16172478	scaffold_15	5346	D
PL33782	32224311	chrom7	3652	g64866	34872957	scaffold_15	5591	D
PL34533	33553407	chrom7	3662	g63576	28619976	scaffold_15	5508	D
PL34091	4849400	chrom7	3368	g115785	10628165	scaffold_1	5810	I
PL34344	22129443	chrom7	3549	g117774	18423930	scaffold_1	5902	I
PL34491	24237602	chrom7	3579	g119691	27575736	scaffold_1	5989	I
PL34620	25070038	chrom7	3595	g118507	21789005	scaffold_1	5944	I
PL33680	38997425	chrom7	3724	g118837	23377634	scaffold_1	5962	I
PL35655	9593992	chrom7	3405	g48523	6095706	scaffold_14	6110	A2
PL35525	21385256	chrom7	3533	g47899	3635960	scaffold_14	6097	A2
PL34068	11576143	chrom7	3419	g170549	23235197	scaffold_5	6421	N
PL34156	1807137	chrom7	3337	g27905	11829832	scaffold_12	6618	B1
PL33894	9364236	chrom7	3404	g32472	31262361	scaffold_12	6792	B1
PL33785	10616260	chrom7	3410	g25622	1720193	scaffold_12	6548	B1
PL34415	25060013	chrom7	3594	g27116	8550452	scaffold_12	6598	B1
PL35232	40717125	chrom7	3745	g28376	13751977	scaffold_12	6634	B1
PL35091	2742276	chrom7	3345	g209323	11804980	scaffold_9	6908	P
PL34355	4002722	chrom7	3362	g212865	26801256	scaffold_9	7035	P
PL35212	28507125	chrom7	3619	g207447	3899526	scaffold_9	6847	P
PL34836	4377229	chrom7	3364	g40729	14301871	scaffold_13	7138	C
PL34955	15934664	chrom7	3470	g43204	23148374	scaffold_13	7174	C
PL35177	18767007	chrom7	3506	g42985	22123199	scaffold_13	7171	C
PL35693	41230670	chrom7	3751	g42560	20453293	scaffold_13	7160	C
PL33685	34851330	chrom7	3677	g203465	28803565	scaffold_8	7425	J
PL35619	38926358	chrom7	3722	g198834	9973935	scaffold_8	7270	J
PL33727	4346601	chrom7	3363	g182782	30001786	scaffold_6	7621	B3
PL34755	24935675	chrom7	3592	g182385	28664886	scaffold_6	7615	B3
PL13813	2727492	chrom8	3816	g100337	54385996	scaffold_18	633	H+Q
PL15048	14213967	chrom8	3948	g94346	24948670	scaffold_18	277	H+Q
PL14833	16204795	chrom8	3965	g96827	37826883	scaffold_18	430	H+Q
PL13594	17250377	chrom8	3978	g95836	32943509	scaffold_18	364	H+Q
PL14831	18758489	chrom8	3988	g101130	57290263	scaffold_18	665	H+Q
PL13805	24038293	chrom8	4042	g96153	34452995	scaffold_18	392	H+Q
PL14118	28896137	chrom8	4084	g96781	37562839	scaffold_18	426	H+Q
PL14530	34171260	chrom8	4149	g94446	25376775	scaffold_18	282	H+Q
PL13739	6612094	chrom8	3849	g135526	40181512	scaffold_2	1105	B2+M
PL13921	6629690	chrom8	3850	g135105	38496343	scaffold_2	1080	B2+M
PL14340	6668736	chrom8	3852	g136099	42414049	scaffold_2	1132	B2+M
PL14377	30243680	chrom8	4101	g132232	23134670	scaffold_2	920	B2+M
PL13698	35377217	chrom8	4170	g131079	17403773	scaffold_2	867	B2+M
