s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
LOC115929030	12712663	scaffold_4	4631	BL07240	17750942	BFL_2	1145	C1
LOC115929047	14275089	scaffold_4	4638	BL25305	31475122	BFL_2	1494	C1
LOC105436394	23598045	scaffold_4	4731	BL07371	19947622	BFL_2	1209	C1
LOC585387	28303931	scaffold_4	4795	BL07567	22740969	BFL_2	1305	C1
LOC105442958	16202334	scaffold_4	4659	BL21415	20951939	BFL_4	1957	I
LOC105438652	27495355	scaffold_4	4784	BL22180	8593450	BFL_4	1654	O1
LOC100888222	34994797	scaffold_4	4848	BL03401	434137	BFL_4	1552	O1
LOC582680	6146154	scaffold_4	4574	BL15147	23427369	BFL_3	2475	Q
LOC588843	22026791	scaffold_4	4706	BL15404	18210988	BFL_3	2384	Q
LOC583082	9275866	scaffold_4	4599	BL27623	14716738	BFL_5	2875	E
LOC115929360	12794339	scaffold_4	4632	BL11948	4597855	BFL_5	2672	E
LOC592104	20754261	scaffold_4	4696	BL28176	23525944	BFL_5	3087	E
LOC752351	27309419	scaffold_4	4781	BL12864	17150034	BFL_6	3541	D
LOC105444712	5170638	scaffold_4	4565	BL26799	3850207	BFL_7	3726	F
LOC574665	5743594	scaffold_4	4570	BL03144	12269519	BFL_7	3955	F
LOC100889686	14015028	scaffold_4	4636	BL00471	17209089	BFL_7	4044	F
LOC590426	22702045	scaffold_4	4717	BL03151	12355168	BFL_7	3956	F
LOC100893955	24589722	scaffold_4	4750	BL02557	2053205	BFL_7	3707	F
LOC100892595	27578788	scaffold_4	4787	BL24504	15306550	BFL_7	4023	F
LOC583101	34515	scaffold_4	4515	BL26888	8603858	BFL_8	4234	M
LOC586718	59955	scaffold_4	4516	BL13418	2274832	BFL_8	4145	M
LOC100892542	94685	scaffold_4	4517	BL26911	8121295	BFL_8	4226	M
LOC587891	114880	scaffold_4	4518	BL18311	15327960	BFL_8	4369	M
LOC587941	139736	scaffold_4	4519	BL18569	20980594	BFL_8	4463	M
LOC583836	187435	scaffold_4	4521	BL18156	12991708	BFL_8	4315	M
LOC100889912	252366	scaffold_4	4522	BL18423	18033871	BFL_8	4413	M
LOC586909	326392	scaffold_4	4523	BL18525	19983243	BFL_8	4446	M
LOC586889	330554	scaffold_4	4524	BL11767	2861377	BFL_8	4155	M
LOC586868	347713	scaffold_4	4525	BL18523	19959973	BFL_8	4444	M
LOC105445349	476554	scaffold_4	4526	BL18323	15538853	BFL_8	4373	M
LOC577713	640398	scaffold_4	4528	BL26945	7603431	BFL_8	4215	M
LOC100889127	892297	scaffold_4	4529	BL13141	23982036	BFL_8	4501	M
LOC100889561	928410	scaffold_4	4530	BL18101	12222733	BFL_8	4295	M
LOC115929243	964748	scaffold_4	4531	BL23145	21200310	BFL_8	4468	M
LOC580822	1155297	scaffold_4	4532	BL18407	17615123	BFL_8	4405	M
LOC580884	1159341	scaffold_4	4533	BL18255	14545853	BFL_8	4348	M
LOC579317	1215856	scaffold_4	4534	BL18253	14470911	BFL_8	4347	M
LOC579376	1258828	scaffold_4	4535	BL26824	10340604	BFL_8	4255	M
LOC100892105	1289662	scaffold_4	4536	BL26825	10307201	BFL_8	4254	M
LOC105437276	1446146	scaffold_4	4538	BL18083	11911288	BFL_8	4290	M
LOC100892594	1480727	scaffold_4	4539	BL18118	12452139	BFL_8	4298	M
LOC580814	1592675	scaffold_4	4540	BL26867	9247678	BFL_8	4241	M
LOC574743	1785811	scaffold_4	4541	BL26866	9284051	BFL_8	4242	M
LOC579562	2194403	scaffold_4	4542	BL13144	23844721	BFL_8	4498	M
LOC594641	2675797	scaffold_4	4544	BL18074	11787898	BFL_8	4283	M
LOC587252	2819441	scaffold_4	4546	BL18069	11658471	BFL_8	4281	M
LOC588348	2872807	scaffold_4	4547	BL18076	11834427	BFL_8	4285	M
LOC588993	3321433	scaffold_4	4548	BL18489	19113722	BFL_8	4432	M
sec1	3764518	scaffold_4	4551	BL13095	24504340	BFL_8	4507	M
LOC754825	3936379	scaffold_4	4553	BL26908	8210783	BFL_8	4227	M
LOC585223	4057874	scaffold_4	4554	BL18158	13006156	BFL_8	4316	M
LOC592061	4236860	scaffold_4	4555	BL26934	7804163	BFL_8	4223	M
LOC100890372	4292768	scaffold_4	4556	BL18395	17469919	BFL_8	4402	M
LOC589006	4390611	scaffold_4	4557	BL21279	21283633	BFL_8	4469	M
LOC588991	4425389	scaffold_4	4558	BL18168	13205377	BFL_8	4318	M
LOC100889676	4907416	scaffold_4	4560	BL18262	14665256	BFL_8	4352	M
LOC100889608	4938270	scaffold_4	4561	BL13048	25382843	BFL_8	4516	M
LOC100889465	5100164	scaffold_4	4562	BL18066	11555844	BFL_8	4280	M
LOC100889386	5111048	scaffold_4	4563	BL18051	11409790	BFL_8	4274	M
LOC575077	5148287	scaffold_4	4564	BL18257	14581210	BFL_8	4350	M
LOC574681	5271721	scaffold_4	4566	BL18364	16467235	BFL_8	4391	M
LOC574620	5293480	scaffold_4	4567	BL18300	15190759	BFL_8	4364	M
LOC753554	5305481	scaffold_4	4568	BL26819	10382727	BFL_8	4256	M
LOC574558	5494058	scaffold_4	4569	BL18223	14063660	BFL_8	4337	M
LOC105439658	5853071	scaffold_4	4571	BL21248	22044844	BFL_8	4480	M
LOC100889464	6032257	scaffold_4	4573	BL13177	23138452	BFL_8	4494	M
LOC583943	6244895	scaffold_4	4576	BL18184	13388029	BFL_8	4323	M
LOC105445642	6363979	scaffold_4	4577	BL18061	11498322	BFL_8	4278	M
LOC754346	6371418	scaffold_4	4578	BL18467	18741888	BFL_8	4427	M
LOC576973	6422160	scaffold_4	4579	BL26886	8617837	BFL_8	4236	M
LOC580001	6473501	scaffold_4	4580	BL18503	19592451	BFL_8	4436	M
LOC584887	6500248	scaffold_4	4581	BL18505	19613965	BFL_8	4437	M
LOC753988	6744060	scaffold_4	4582	BL18220	13990429	BFL_8	4336	M
LOC580098	6831161	scaffold_4	4583	BL18126	12537503	BFL_8	4303	M
LOC580065	7208547	scaffold_4	4584	BL13194	22681649	BFL_8	4492	M
LOC588438	7314297	scaffold_4	4585	BL13176	23149421	BFL_8	4495	M
LOC575740	7567838	scaffold_4	4586	BL18363	16415414	BFL_8	4390	M
LOC100888673	8242790	scaffold_4	4587	BL22702	4567620	BFL_8	4173	M
LOC592853	8268315	scaffold_4	4588	BL21272	21411391	BFL_8	4472	M
LOC100888467	8354044	scaffold_4	4590	BL11995	992532	BFL_8	4140	M
LOC580181	8488838	scaffold_4	4591	BL26994	6610430	BFL_8	4195	M
LOC582179	8670781	scaffold_4	4592	BL26996	6592565	BFL_8	4193	M
LOC100893476	8865962	scaffold_4	4593	BL13142	23900555	BFL_8	4500	M
LOC105439770	8905307	scaffold_4	4594	BL18310	15316538	BFL_8	4368	M
LOC594521	9049964	scaffold_4	4595	BL22694	4962213	BFL_8	4177	M
myp	9148074	scaffold_4	4596	BL13107	24347029	BFL_8	4505	M
LOC100892006	9202519	scaffold_4	4597	BL22703	4539203	BFL_8	4172	M
LOC575169	9213549	scaffold_4	4598	BL22719	4204634	BFL_8	4164	M
LOC578232	9334876	scaffold_4	4601	BL18208	13776919	BFL_8	4330	M
LOC578308	9335074	scaffold_4	4602	BL18548	20501031	BFL_8	4454	M
LOC578501	9343164	scaffold_4	4603	BL18466	18712790	BFL_8	4426	M
LOC579320	9806997	scaffold_4	4605	BL22704	4530000	BFL_8	4171	M
LOC582981	9848765	scaffold_4	4606	BL26879	9015806	BFL_8	4237	M
LOC752850	9925706	scaffold_4	4607	BL18329	15639701	BFL_8	4375	M
LOC115929348	9965957	scaffold_4	4608	BL18374	17048467	BFL_8	4396	M
LOC100892164	10060179	scaffold_4	4609	BL18347	16138322	BFL_8	4383	M
LOC593717	10152919	scaffold_4	4610	BL27057	5448761	BFL_8	4181	M
LOC755644	10226111	scaffold_4	4612	BL11785	2399488	BFL_8	4149	M
LOC115919031	10408491	scaffold_4	4614	BL13047	25387819	BFL_8	4517	M
LOC752457	10632605	scaffold_4	4615	BL27004	6311609	BFL_8	4189	M
LOC591001	10632804	scaffold_4	4616	BL21241	22145136	BFL_8	4483	M
LOC115929170	10738637	scaffold_4	4618	BL22715	4278136	BFL_8	4166	M
LOC100893724	10911611	scaffold_4	4619	BL21270	21491609	BFL_8	4473	M
LOC574931	10922381	scaffold_4	4620	BL13415	2230122	BFL_8	4144	M
LOC115929278	10969086	scaffold_4	4621	BL18443	18377605	BFL_8	4421	M
LOC574605	11007335	scaffold_4	4622	BL18249	14426560	BFL_8	4344	M
LOC755205	11494765	scaffold_4	4623	BL11993	970552	BFL_8	4138	M
LOC115918016	11611713	scaffold_4	4624	BL22714	4320571	BFL_8	4167	M
LOC105437593	11795109	scaffold_4	4625	BL21238	22179279	BFL_8	4486	M
LOC577902	11804247	scaffold_4	4626	BL22684	5345963	BFL_8	4180	M
LOC755030	11939998	scaffold_4	4627	BL18260	14598226	BFL_8	4351	M
LOC115929199	12153660	scaffold_4	4628	BL11760	2985275	BFL_8	4157	M
LOC115929201	12342676	scaffold_4	4629	BL26983	7033135	BFL_8	4201	M
LOC115929317	12377992	scaffold_4	4630	BL11768	2854028	BFL_8	4154	M
LOC583469	13377575	scaffold_4	4633	BL18252	14461823	BFL_8	4346	M
LOC755357	14032597	scaffold_4	4637	BL18312	15341780	BFL_8	4370	M
LOC100892239	14358828	scaffold_4	4639	BL18242	14348008	BFL_8	4340	M
LOC577315	14408365	scaffold_4	4640	BL26984	7028527	BFL_8	4200	M
LOC577386	14482605	scaffold_4	4641	BL18515	19893230	BFL_8	4441	M
LOC577447	14505044	scaffold_4	4642	BL11789	2362741	BFL_8	4147	M
LOC577510	14505092	scaffold_4	4643	BL13119	24149747	BFL_8	4503	M
LOC100889946	14626130	scaffold_4	4644	BL23142	21174566	BFL_8	4467	M
LOC592288	14766238	scaffold_4	4645	BL27017	6057317	BFL_8	4188	M
LOC752626	14802896	scaffold_4	4646	BL18435	18270761	BFL_8	4416	M
LOC591670	14803041	scaffold_4	4647	BL18434	18238353	BFL_8	4415	M
LOC583216	14981264	scaffold_4	4648	BL11999	1036053	BFL_8	4141	M
LOC591137	15107129	scaffold_4	4649	BL26845	9950600	BFL_8	4247	M
LOC591118	15137313	scaffold_4	4650	BL18134	12656916	BFL_8	4308	M
LOC589444	15143329	scaffold_4	4651	BL18125	12521862	BFL_8	4302	M
LOC582197	15335216	scaffold_4	4652	BL11716	3751460	BFL_8	4159	M
LOC577839	15402378	scaffold_4	4653	BL18511	19855875	BFL_8	4439	M
LOC587881	15429848	scaffold_4	4654	BL18177	13269042	BFL_8	4320	M
LOC577833	15430152	scaffold_4	4655	BL13419	2324170	BFL_8	4146	M
LOC115929254	15585634	scaffold_4	4656	BL18370	16982468	BFL_8	4393	M
LOC579530	15612138	scaffold_4	4657	BL18398	17485675	BFL_8	4403	M
LOC576471	16133403	scaffold_4	4658	BL18283	15015160	BFL_8	4359	M
LOC582411	16530110	scaffold_4	4661	BL18064	11518441	BFL_8	4279	M
LOC115929210	16751010	scaffold_4	4662	BL21266	21543235	BFL_8	4476	M
LOC576253	17010482	scaffold_4	4663	BL21267	21528767	BFL_8	4475	M
LOC100892049	17029603	scaffold_4	4664	BL21268	21525055	BFL_8	4474	M
LOC576115	17029684	scaffold_4	4665	BL26915	8004943	BFL_8	4225	M
LOC584561	17537456	scaffold_4	4666	BL18484	19010593	BFL_8	4431	M
LOC756273	17538047	scaffold_4	4667	BL26889	8599604	BFL_8	4233	M
LOC754955	17635588	scaffold_4	4668	BL26892	8565844	BFL_8	4231	M
LOC589794	17756793	scaffold_4	4669	BL18193	13543817	BFL_8	4326	M
LOC586900	17906165	scaffold_4	4671	BL26832	10212324	BFL_8	4251	M
LOC584649	17968207	scaffold_4	4672	BL18123	12494280	BFL_8	4301	M
LOC579727	18003278	scaffold_4	4673	BL18303	15271298	BFL_8	4366	M
LOC115919053	18056621	scaffold_4	4674	BL18301	15221359	BFL_8	4365	M
LOC100889758	18187403	scaffold_4	4675	BL18448	18459770	BFL_8	4422	M
LOC588758	18498758	scaffold_4	4676	BL18071	11750885	BFL_8	4282	M
LOC115919042	18547321	scaffold_4	4677	BL22724	4170878	BFL_8	4160	M
LOC115929340	18663930	scaffold_4	4678	BL18247	14377415	BFL_8	4343	M
LOC100888892	18674352	scaffold_4	4679	BL26890	8589359	BFL_8	4232	M
LOC592337	18906724	scaffold_4	4680	BL26870	9202096	BFL_8	4240	M
LOC115919049	18941343	scaffold_4	4681	BL11981	798557	BFL_8	4134	M
LOC100892898	18942507	scaffold_4	4682	BL26816	10405238	BFL_8	4259	M
LOC593526	19189634	scaffold_4	4683	BL18183	13363662	BFL_8	4322	M
LOC590781	19221501	scaffold_4	4684	BL18514	19889345	BFL_8	4440	M
LOC100893586	19239177	scaffold_4	4685	BL18521	19943489	BFL_8	4442	M
LOC576831	19241008	scaffold_4	4686	BL18042	11334895	BFL_8	4272	M
LOC105436602	19303088	scaffold_4	4687	BL21260	21653276	BFL_8	4479	M
LOC765161	19313981	scaffold_4	4688	BL18273	14822560	BFL_8	4355	M
LOC588345	19453402	scaffold_4	4689	BL18082	11906247	BFL_8	4289	M
LOC578737	19583365	scaffold_4	4690	BL18393	17339596	BFL_8	4400	M
LOC115929068	19747059	scaffold_4	4691	BL26942	7671113	BFL_8	4217	M
LOC115929231	20117062	scaffold_4	4692	BL11786	2383325	BFL_8	4148	M
LOC105446473	20368050	scaffold_4	4694	BL18421	17903744	BFL_8	4412	M
LOC592790	20612666	scaffold_4	4695	BL13108	24319541	BFL_8	4504	M
LOC763822	20843717	scaffold_4	4697	BL27055	5469581	BFL_8	4183	M
LOC115929337	20884462	scaffold_4	4698	BL26935	7799027	BFL_8	4222	M
LOC581522	20892736	scaffold_4	4699	BL11976	737185	BFL_8	4131	M
LOC581629	20942091	scaffold_4	4700	BL26999	6520218	BFL_8	4191	M
LOC756883	21214546	scaffold_4	4701	BL18289	15052991	BFL_8	4362	M
LOC588252	21545589	scaffold_4	4703	BL18284	15024724	BFL_8	4360	M
LOC582334	21657051	scaffold_4	4704	BL18558	20678988	BFL_8	4455	M
LOC755391	22026696	scaffold_4	4705	BL21247	22058856	BFL_8	4481	M
LOC752875	22093745	scaffold_4	4707	BL21243	22090367	BFL_8	4482	M
LOC586064	22099025	scaffold_4	4708	BL22700	4612660	BFL_8	4174	M
LOC582713	22271819	scaffold_4	4709	BL26964	7315587	BFL_8	4204	M
LOC585021	22319703	scaffold_4	4711	BL18369	16950620	BFL_8	4392	M
LOC753534	22370165	scaffold_4	4713	BL26985	6995664	BFL_8	4199	M
LOC100891918	22471139	scaffold_4	4715	BL26986	6973448	BFL_8	4198	M
LOC754422	22567592	scaffold_4	4716	BL22698	4858775	BFL_8	4175	M
LOC590476	22744367	scaffold_4	4718	BL18508	19712408	BFL_8	4438	M
LOC763778	22769174	scaffold_4	4719	BL18147	12915378	BFL_8	4312	M
LOC583077	22769244	scaffold_4	4720	BL11983	809587	BFL_8	4136	M
LOC583100	22802667	scaffold_4	4721	BL18361	16374775	BFL_8	4388	M
ags	22868180	scaffold_4	4722	BL11784	2436146	BFL_8	4150	M
LOC574844	23033087	scaffold_4	4724	BL27023	5898863	BFL_8	4187	M
LOC576500	23118509	scaffold_4	4725	BL18389	17265806	BFL_8	4399	M
LOC754563	23313047	scaffold_4	4726	BL18456	18542501	BFL_8	4424	M
LOC575274	23357509	scaffold_4	4727	BL26957	7472173	BFL_8	4208	M
LOC576656	23390353	scaffold_4	4728	BL27050	5554081	BFL_8	4186	M
LOC575141	23507083	scaffold_4	4729	BL26818	10385503	BFL_8	4257	M
LOC578774	23625058	scaffold_4	4732	BL18277	14926373	BFL_8	4357	M
LOC100888210	23630625	scaffold_4	4733	BL18314	15374157	BFL_8	4372	M
LOC578535	23686829	scaffold_4	4735	BL18246	14373760	BFL_8	4342	M
LOC100888835	23706475	scaffold_4	4736	BL18209	13789651	BFL_8	4331	M
LOC589592	24122726	scaffold_4	4737	BL13204	22564720	BFL_8	4490	M
LOC753544	24155662	scaffold_4	4738	BL18360	16344538	BFL_8	4387	M
LOC593866	24158861	scaffold_4	4739	BL26939	7698731	BFL_8	4219	M
LOC753409	24219145	scaffold_4	4740	BL26936	7790025	BFL_8	4221	M
LOC578673	24246001	scaffold_4	4741	BL26962	7370147	BFL_8	4206	M
LOC592306	24280102	scaffold_4	4742	BL18036	11184410	BFL_8	4268	M
LOC592922	24387202	scaffold_4	4744	BL18032	11142052	BFL_8	4266	M
LOC754209	24393512	scaffold_4	4745	BL26949	7555246	BFL_8	4211	M
LOC577158	24405416	scaffold_4	4746	BL26849	9864589	BFL_8	4246	M
LOC583864	24423115	scaffold_4	4747	BL18057	11472094	BFL_8	4277	M
LOC592205	24435642	scaffold_4	4748	BL26844	9963171	BFL_8	4248	M
LOC592191	24480349	scaffold_4	4749	BL18282	14997259	BFL_8	4358	M
kap115	24611530	scaffold_4	4751	BL13076	24773032	BFL_8	4512	M
LOC115929091	24789458	scaffold_4	4752	BL26929	7845223	BFL_8	4224	M
LOC100890165	24935841	scaffold_4	4753	BL26989	6885045	BFL_8	4197	M
LOC586524	25419966	scaffold_4	4756	BL18237	14307544	BFL_8	4339	M
LOC589694	25428068	scaffold_4	4757	BL18324	15559882	BFL_8	4374	M
LOC584238	25596297	scaffold_4	4758	BL18535	20171789	BFL_8	4447	M
LOC575846	25696925	scaffold_4	4760	BL26843	9982022	BFL_8	4249	M
LOC762971	25716186	scaffold_4	4761	BL18375	17053295	BFL_8	4397	M
LOC591809	25716250	scaffold_4	4762	BL18376	17059923	BFL_8	4398	M
LOC579936	25848766	scaffold_4	4763	BL18089	12024144	BFL_8	4293	M
LOC579993	25887420	scaffold_4	4764	BL13054	25305240	BFL_8	4514	M
LOC589978	25889670	scaffold_4	4765	BL22693	5093596	BFL_8	4178	M
LOC587567	25947059	scaffold_4	4766	BL26873	9164042	BFL_8	4239	M
LOC100892654	26021486	scaffold_4	4767	BL26948	7559620	BFL_8	4212	M
LOC590681	26048881	scaffold_4	4768	BL26946	7588427	BFL_8	4214	M
LOC590733	26083369	scaffold_4	4769	BL26961	7414746	BFL_8	4207	M
LOC590747	26111051	scaffold_4	4770	BL26865	9412354	BFL_8	4243	M
LOC590766	26111490	scaffold_4	4771	BL21276	21327599	BFL_8	4470	M
LOC590789	26132649	scaffold_4	4772	BL18236	14293894	BFL_8	4338	M
LOC100888527	26434976	scaffold_4	4773	BL21275	21334667	BFL_8	4471	M
LOC581950	26435230	scaffold_4	4774	BL11764	2897450	BFL_8	4156	M
LOC583454	26464290	scaffold_4	4775	BL18335	15724276	BFL_8	4379	M
LOC763743	26822359	scaffold_4	4777	BL18416	17832803	BFL_8	4410	M
LOC580143	26966328	scaffold_4	4778	BL18053	11432213	BFL_8	4275	M
LOC592788	27263936	scaffold_4	4780	BL18037	11205096	BFL_8	4269	M
LOC100887942	27370497	scaffold_4	4783	BL13078	24759061	BFL_8	4510	M
LOC755530	27503184	scaffold_4	4785	BL18357	16313918	BFL_8	4386	M
LOC100888089	27503187	scaffold_4	4786	BL11769	2839049	BFL_8	4153	M
LOC100888300	27606494	scaffold_4	4788	BL18373	17032001	BFL_8	4395	M
LOC100888488	27626178	scaffold_4	4789	BL18547	20476823	BFL_8	4453	M
LOC373187	27836806	scaffold_4	4790	BL18491	19143061	BFL_8	4433	M
LOC100892741	28048249	scaffold_4	4792	BL18161	13133983	BFL_8	4317	M
LOC585199	28113060	scaffold_4	4793	BL18214	13895741	BFL_8	4333	M
LOC584214	28331380	scaffold_4	4796	BL21240	22159479	BFL_8	4484	M
LOC100890710	28391586	scaffold_4	4798	BL26803	10917063	BFL_8	4264	M
LOC584718	30014796	scaffold_4	4800	BL18055	11447616	BFL_8	4276	M
LOC585449	30043106	scaffold_4	4801	BL18149	12928925	BFL_8	4313	M
LOC100890874	30176066	scaffold_4	4802	BL26850	9782341	BFL_8	4245	M
LOC576602	30241534	scaffold_4	4803	BL13205	22545329	BFL_8	4489	M
LOC576668	30279938	scaffold_4	4804	BL13202	22603289	BFL_8	4491	M
LOC762933	30282393	scaffold_4	4805	BL26864	9423820	BFL_8	4244	M
LOC115919041	30462490	scaffold_4	4807	BL11982	804923	BFL_8	4135	M
LOC588980	30822525	scaffold_4	4808	BL18475	18865624	BFL_8	4430	M
LOC105446983	31067900	scaffold_4	4809	BL18473	18796481	BFL_8	4429	M
LOC100890029	31159371	scaffold_4	4810	BL18087	11972350	BFL_8	4292	M
LOC100892811	31187244	scaffold_4	4811	BL22720	4188552	BFL_8	4163	M
LOC753147	31425307	scaffold_4	4812	BL18568	20945550	BFL_8	4462	M
LOC574926	31477342	scaffold_4	4814	BL11717	3734615	BFL_8	4158	M
LOC576124	31544336	scaffold_4	4815	BL18417	17848571	BFL_8	4411	M
LOC588945	31746642	scaffold_4	4816	BL26817	10398536	BFL_8	4258	M
LOC579001	31780739	scaffold_4	4817	BL21239	22171336	BFL_8	4485	M
LOC582022	31784856	scaffold_4	4818	BL26893	8514757	BFL_8	4230	M
LOC581918	31877103	scaffold_4	4819	BL18428	18132475	BFL_8	4414	M
LOC583647	32230209	scaffold_4	4820	BL23140	21163043	BFL_8	4466	M
LOC586926	32333235	scaffold_4	4821	BL26887	8609611	BFL_8	4235	M
LOC578620	32558468	scaffold_4	4822	BL18453	18493565	BFL_8	4423	M
LOC752208	32619642	scaffold_4	4823	BL26968	7270721	BFL_8	4203	M
LOC578875	32619865	scaffold_4	4824	BL26951	7541758	BFL_8	4210	M
LOC100890134	32757590	scaffold_4	4825	BL18439	18319938	BFL_8	4419	M
LOC576866	32793590	scaffold_4	4826	BL11975	725213	BFL_8	4130	M
LOC579284	32848377	scaffold_4	4827	BL21262	21627002	BFL_8	4478	M
LOC579224	32909972	scaffold_4	4828	BL21264	21599312	BFL_8	4477	M
LOC591262	32918399	scaffold_4	4829	BL18272	14814074	BFL_8	4354	M
LOC100890851	33166904	scaffold_4	4830	BL13120	24144930	BFL_8	4502	M
LOC593044	33437919	scaffold_4	4831	BL18130	12604003	BFL_8	4305	M
LOC105440877	33470439	scaffold_4	4832	BL18243	14355402	BFL_8	4341	M
LOC754600	33488536	scaffold_4	4833	BL23139	21150954	BFL_8	4465	M
LOC591691	33488604	scaffold_4	4834	BL26981	7046626	BFL_8	4202	M
LOC587072	33539220	scaffold_4	4835	BL18336	15803071	BFL_8	4380	M
LOC763973	33637178	scaffold_4	4836	BL11777	2591444	BFL_8	4151	M
LOC100892201	33802222	scaffold_4	4837	BL18342	16045519	BFL_8	4382	M
LOC100892277	34009138	scaffold_4	4838	BL18048	11381180	BFL_8	4273	M
LOC578169	34059402	scaffold_4	4839	BL18176	13252276	BFL_8	4319	M
LOC578114	34108741	scaffold_4	4840	BL13091	24570723	BFL_8	4508	M
LOC575589	34283115	scaffold_4	4841	BL18218	13971780	BFL_8	4334	M
LOC100892425	34294730	scaffold_4	4842	BL26995	6604613	BFL_8	4194	M
LOC100893563	34607352	scaffold_4	4843	BL26991	6702907	BFL_8	4196	M
LOC589099	34738894	scaffold_4	4844	BL18564	20815056	BFL_8	4460	M
LOC763095	34844142	scaffold_4	4845	BL18562	20769930	BFL_8	4458	M
LOC579018	34870957	scaffold_4	4846	BL18146	12894796	BFL_8	4311	M
LOC574822	34963682	scaffold_4	4847	BL18079	11876976	BFL_8	4287	M
LOC100888799	35017768	scaffold_4	4849	BL18034	11172613	BFL_8	4267	M
LOC588974	35109369	scaffold_4	4850	BL18544	20452513	BFL_8	4451	M
LOC100893541	35134345	scaffold_4	4851	BL18543	20449629	BFL_8	4450	M
LOC594385	35142722	scaffold_4	4852	BL18144	12782094	BFL_8	4310	M
LOC594380	35239988	scaffold_4	4853	BL27000	6500852	BFL_8	4190	M
LOC100894087	35310972	scaffold_4	4854	BL18138	12696733	BFL_8	4309	M
LOC588790	35363959	scaffold_4	4855	BL13050	25357364	BFL_8	4515	M
LOC588833	35401428	scaffold_4	4856	BL13084	24642890	BFL_8	4509	M
LOC577020	35405283	scaffold_4	4857	BL18105	12262574	BFL_8	4296	M
LOC576462	35601501	scaffold_4	4858	BL27056	5458836	BFL_8	4182	M
LOC576400	35605214	scaffold_4	4859	BL11772	2812730	BFL_8	4152	M
LOC584034	35749652	scaffold_4	4860	BL18187	13415268	BFL_8	4324	M
LOC588410	35784756	scaffold_4	4861	BL18438	18295976	BFL_8	4418	M
LOC100892475	35822687	scaffold_4	4862	BL18197	13596295	BFL_8	4329	M
LOC586835	35845806	scaffold_4	4864	BL18150	12933158	BFL_8	4314	M
LOC115919038	20297515	scaffold_4	4693	BL08814	2848804	BFL_9	4528	K
LOC585274	22422297	scaffold_4	4714	BL23291	8267984	BFL_9	4598	K
LOC752451	26974900	scaffold_4	4779	BL23469	12025300	BFL_9	4663	K
LOC115929137	29431275	scaffold_4	4799	BL17555	16359820	BFL_9	4736	K
LOC115929275	4693874	scaffold_4	4559	BL10181	22248444	BFL_10	5162	B1
LOC583959	6213951	scaffold_4	4575	BL04356	14549128	BFL_10	5061	B1
LOC575438	21258494	scaffold_4	4702	BL12748	10827050	BFL_10	4986	B1
LOC115929160	25315086	scaffold_4	4755	BL12727	11190469	BFL_10	4996	B1
LOC588806	2708753	scaffold_4	4545	BL23130	12265493	BFL_11	5445	G
LOC100889248	10158370	scaffold_4	4611	BL19965	8354547	BFL_11	5358	G
LOC588363	35822939	scaffold_4	4863	BL20562	20828443	BFL_11	5591	G
LOC580013	3725996	scaffold_4	4549	BL13861	22375377	BFL_12	5949	N
LOC585255	28165783	scaffold_4	4794	BL17888	440019	BFL_12	5632	N
LOC579788	3852270	scaffold_4	4552	BL19444	11512177	BFL_13	6192	H
LOC590270	16452776	scaffold_4	4660	BL24722	3104117	BFL_13	6024	H
LOC755651	22299838	scaffold_4	4710	BL19337	13515173	BFL_13	6237	H
LOC585038	22872712	scaffold_4	4723	BL24946	7353793	BFL_13	6095	H
LOC579538	27912183	scaffold_4	4791	BL06292	12400298	BFL_15	6907	L
LOC115929045	14003182	scaffold_4	4635	BL22932	1241828	BFL_17	7059	J1
LOC587102	23597929	scaffold_4	4730	BL08532	5244980	BFL_17	7114	J1
LOC575436	1346086	scaffold_4	4537	BL11350	9940472	BFL_16	7417	B2
LOC105445841	9703241	scaffold_4	4604	BL10661	12537318	BFL_16	7459	B2
LOC115929009	30459450	scaffold_4	4806	BL10563	14382580	BFL_16	7503	B2
LOC583809	146233	scaffold_4	4520	BL12361	18445043	BFL_18	7744	B3
LOC115929264	2531341	scaffold_4	4543	BL23740	7443115	BFL_19	7801	O2
LOC582679	1531431	scaffold_9	4889	BL01662	8789722	BFL_1	240	A
LOC577427	1838936	scaffold_9	4893	BL01031	17466834	BFL_1	555	A
LOC752021	17253425	scaffold_9	5058	BL14688	23729517	BFL_1	685	A
LOC764872	32588657	scaffold_9	5261	BL22505	27036615	BFL_1	746	A
LOC100889635	82134	scaffold_9	4865	BL25229	33317734	BFL_2	1516	C1
LOC574811	195184	scaffold_9	4867	BL25176	34344625	BFL_2	1529	C1
LOC594109	418687	scaffold_9	4870	BL07616	23499216	BFL_2	1327	C1
LOC576466	453064	scaffold_9	4871	BL07512	22072579	BFL_2	1278	C1
LOC752632	454714	scaffold_9	4872	BL03234	9655216	BFL_2	965	C1
LOC100890843	473430	scaffold_9	4873	BL03249	9925788	BFL_2	974	C1
LOC581450	534067	scaffold_9	4874	BL15839	5802048	BFL_2	899	C1
LOC574601	601298	scaffold_9	4875	BL03263	10121902	BFL_2	980	C1
LOC100890384	602936	scaffold_9	4876	BL07618	23523621	BFL_2	1329	C1
LOC576033	659707	scaffold_9	4877	BL07339	19513355	BFL_2	1192	C1
LOC576168	731514	scaffold_9	4878	BL03238	9707827	BFL_2	968	C1
